Date,NAV
2022-01-03,97.78
2022-01-04,98.45
2022-01-05,97.78
2022-01-06,98.51
2022-01-07,97.25
2022-01-10,98.77
2022-01-11,99.88
2022-01-12,98.55
2022-01-13,98.44
2022-01-14,98.69
2022-01-17,99.49
2022-01-18,99.55
2022-01-19,100.42
2022-01-20,100.43
2022-01-21,101.12
2022-01-24,99.83
2022-01-25,99.89
2022-01-26,101.12
2022-01-27,102.61
2022-01-28,102.86
2022-01-31,102.84
2022-02-01,104.29
2022-02-02,104.27
2022-02-03,105.49
2022-02-04,105.47
2022-02-07,105.59
2022-02-08,104.56
2022-02-09,103.39
2022-02-10,104.45
2022-02-11,106.25
2022-02-14,106.44
2022-02-15,106.35
2022-02-16,107.46
2022-02-17,107.87
2022-02-18,105.56
2022-02-21,106.63
2022-02-22,105.37
2022-02-23,105.44
2022-02-24,105.08
2022-02-25,104.52
2022-02-28,104.65
2022-03-01,105.62
2022-03-02,105.73
2022-03-03,107.22
2022-03-04,108.83
2022-03-07,110.44
2022-03-08,110.46
2022-03-09,110.07
2022-03-10,110.11
2022-03-11,111.32
2022-03-14,112.46
2022-03-15,109.95
2022-03-16,110.33
2022-03-17,108.05
2022-03-18,108.11
2022-03-21,107.66
2022-03-22,106.9
2022-03-23,107.83
2022-03-24,107.26
2022-03-25,107.33
2022-03-28,106.48
2022-03-29,106.63
2022-03-30,107.67
2022-03-31,106.88
2022-04-01,107.6
2022-04-04,107.73
2022-04-05,107.86
2022-04-06,107.59
2022-04-07,108.44
2022-04-08,109.19
2022-04-11,109.14
2022-04-12,109.42
2022-04-13,110.25
2022-04-14,110.87
2022-04-15,110.64
2022-04-18,111.89
2022-04-19,112.83
2022-04-20,115.02
2022-04-21,113.53
2022-04-22,114.31
2022-04-25,115.55
2022-04-26,116.63
2022-04-27,116.46
2022-04-28,115.18
2022-04-29,116.8
2022-05-02,116.39
2022-05-03,116.18
2022-05-04,118.32
2022-05-05,117.13
2022-05-06,118.03
2022-05-09,117.36
2022-05-10,116.66
2022-05-11,116.91
2022-05-12,117.66
2022-05-13,118.7
2022-05-16,119.86
2022-05-17,119.23
2022-05-18,118.17
2022-05-19,117.9
2022-05-20,118.33
2022-05-23,118.21
2022-05-24,114.65
2022-05-25,112.91
2022-05-26,112.75
2022-05-27,113.68
2022-05-30,112.86
2022-05-31,113.67
2022-06-01,112.25
2022-06-02,112.59
2022-06-03,112.93
2022-06-06,113.48
2022-06-07,112.55
2022-06-08,111.09
2022-06-09,111.89
2022-06-10,110.45
2022-06-13,109.75
2022-06-14,111.23
2022-06-15,111.48
2022-06-16,111.92
2022-06-17,112.63
2022-06-20,113.3
2022-06-21,113.36
2022-06-22,112.54
2022-06-23,115.3
2022-06-24,115.09
2022-06-27,115.5
2022-06-28,116.02
2022-06-29,115.57
2022-06-30,115.22
2022-07-01,116.79
2022-07-04,116.13
2022-07-05,116.62
2022-07-06,117.6
2022-07-07,117.46
2022-07-08,117.45
2022-07-11,118.49
2022-07-12,118.43
2022-07-13,116.43
2022-07-14,118.02
2022-07-15,117.12
2022-07-18,117.42
2022-07-19,116.18
2022-07-20,115.75
2022-07-21,115.39
2022-07-22,115.64
2022-07-25,114.85
2022-07-26,116.91
2022-07-27,117.01
2022-07-28,117.98
2022-07-29,118.05
2022-08-01,119.12
2022-08-02,117.1
2022-08-03,116.48
2022-08-04,116.04
2022-08-05,115.59
2022-08-08,116.19
2022-08-09,116.85
2022-08-10,116.86
2022-08-11,116.89
2022-08-12,119.41
2022-08-15,119.81
2022-08-16,117.67
2022-08-17,118.52
2022-08-18,119.16
2022-08-19,120.4
2022-08-22,121.08
2022-08-23,120.25
2022-08-24,121.22
2022-08-25,121.4
2022-08-26,122.53
2022-08-29,124.16
2022-08-30,124.11
2022-08-31,125.07
2022-09-01,126.18
2022-09-02,126.42
2022-09-05,128.46
2022-09-06,129.59
2022-09-07,129.08
2022-09-08,129.42
2022-09-09,130.36
2022-09-12,132.36
2022-09-13,133.06
2022-09-14,133.43
2022-09-15,134.77
2022-09-16,134.63
2022-09-19,133.72
2022-09-20,134.51
2022-09-21,134.21
2022-09-22,137.01
2022-09-23,137.34
2022-09-26,138.13
2022-09-27,137.58
2022-09-28,138.93
2022-09-29,138.98
2022-09-30,138.93
2022-10-03,138.91
2022-10-04,137.7
2022-10-05,137.53
2022-10-06,138.16
2022-10-07,136.69
2022-10-10,137.79
2022-10-11,137.61
2022-10-12,137.93
2022-10-13,135.78
2022-10-14,136.08
2022-10-17,135.12
2022-10-18,134.85
2022-10-19,133.36
2022-10-20,132.56
2022-10-21,132.47
2022-10-24,132.28
2022-10-25,133.25
2022-10-26,131.46
2022-10-27,131.49
2022-10-28,131.47
2022-10-31,131.09
2022-11-01,130.26
2022-11-02,131.44
2022-11-03,133.57
2022-11-04,131.93
2022-11-07,131.09
2022-11-08,130.16
2022-11-09,129.96
2022-11-10,131.3
2022-11-11,131.91
2022-11-14,131.83
2022-11-15,131.93
2022-11-16,131.69
2022-11-17,132.51
2022-11-18,133.45
2022-11-21,134.12
2022-11-22,132.0
2022-11-23,132.1
2022-11-24,131.99
2022-11-25,133.06
2022-11-28,133.38
2022-11-29,134.02
2022-11-30,133.6
2022-12-01,134.62
2022-12-02,135.94
2022-12-05,134.39
2022-12-06,133.17
2022-12-07,134.01
2022-12-08,133.92
2022-12-09,135.03
2022-12-12,135.35
2022-12-13,136.13
2022-12-14,135.46
2022-12-15,135.88
2022-12-16,136.3
2022-12-19,135.69
2022-12-20,136.77
2022-12-21,134.96
2022-12-22,135.25
2022-12-23,134.03
2022-12-26,133.09
2022-12-27,134.16
2022-12-28,133.14
2022-12-29,132.07
2022-12-30,132.73
2023-01-02,131.7
2023-01-03,132.8
2023-01-04,133.53
2023-01-05,132.83
2023-01-06,133.89
2023-01-09,132.03
2023-01-10,132.58
2023-01-11,131.42
2023-01-12,130.97
2023-01-13,130.59
2023-01-16,131.96
2023-01-17,131.53
2023-01-18,131.54
2023-01-19,131.18
2023-01-20,130.27
2023-01-23,129.32
2023-01-24,129.71
2023-01-25,129.77
2023-01-26,130.61
2023-01-27,130.45
2023-01-30,130.32
2023-01-31,131.16
2023-02-01,130.87
2023-02-02,129.51
2023-02-03,130.44
2023-02-06,129.84
2023-02-07,129.99
2023-02-08,129.44
2023-02-09,128.55
2023-02-10,126.73
2023-02-13,127.15
2023-02-14,123.84
2023-02-15,125.21
2023-02-16,126.33
2023-02-17,125.5
2023-02-20,127.17
2023-02-21,129.31
2023-02-22,129.11
2023-02-23,129.6
2023-02-24,129.82
2023-02-27,131.41
2023-02-28,130.1
2023-03-01,129.95
2023-03-02,130.95
2023-03-03,131.85
2023-03-06,131.88
2023-03-07,133.36
2023-03-08,133.67
2023-03-09,133.86
2023-03-10,134.64
2023-03-13,134.66
2023-03-14,134.79
2023-03-15,134.08
2023-03-16,137.1
2023-03-17,136.7
2023-03-20,137.51
2023-03-21,139.5
2023-03-22,138.24
2023-03-23,138.93
2023-03-24,139.03
2023-03-27,140.91
2023-03-28,140.08
2023-03-29,139.41
2023-03-30,139.44
2023-03-31,139.02
2023-04-03,138.64
2023-04-04,140.75
2023-04-05,140.96
2023-04-06,140.25
2023-04-07,139.94
2023-04-10,140.43
2023-04-11,140.85
2023-04-12,140.35
2023-04-13,138.8
2023-04-14,138.83
2023-04-17,138.83
2023-04-18,138.27
2023-04-19,139.63
2023-04-20,140.28
2023-04-21,140.5
2023-04-24,140.21
2023-04-25,142.03
2023-04-26,140.95
2023-04-27,140.54
2023-04-28,140.16
2023-05-01,140.54
2023-05-02,141.28
2023-05-03,140.03
2023-05-04,139.42
2023-05-05,139.95
2023-05-08,139.37
2023-05-09,139.04
2023-05-10,139.3
2023-05-11,138.4
2023-05-12,138.75
2023-05-15,139.45
2023-05-16,139.56
2023-05-17,141.07
2023-05-18,141.88
2023-05-19,141.91
2023-05-22,141.67
2023-05-23,143.51
2023-05-24,142.93
2023-05-25,142.73
2023-05-26,142.4
2023-05-29,142.88
2023-05-30,145.22
