Date,NAV
2022-01-03,97.65
2022-01-04,97.97
2022-01-05,98.07
2022-01-06,98.34
2022-01-07,98.93
2022-01-10,99.39
2022-01-11,99.36
2022-01-12,99.49
2022-01-13,98.16
2022-01-14,97.66
2022-01-17,97.79
2022-01-18,97.14
2022-01-19,98.08
2022-01-20,97.5
2022-01-21,97.79
2022-01-24,97.99
2022-01-25,98.82
2022-01-26,99.8
2022-01-27,100.57
2022-01-28,98.55
2022-01-31,99.82
2022-02-01,101.43
2022-02-02,101.02
2022-02-03,101.34
2022-02-04,100.53
2022-02-07,98.66
2022-02-08,98.0
2022-02-09,97.54
2022-02-10,97.27
2022-02-11,96.39
2022-02-14,95.74
2022-02-15,95.81
2022-02-16,95.11
2022-02-17,95.74
2022-02-18,96.5
2022-02-21,98.96
2022-02-22,100.17
2022-02-23,100.49
2022-02-24,99.95
2022-02-25,100.32
2022-02-28,100.73
2022-03-01,100.3
2022-03-02,101.16
2022-03-03,99.84
2022-03-04,99.68
2022-03-07,100.31
2022-03-08,100.11
2022-03-09,99.98
2022-03-10,99.92
2022-03-11,99.17
2022-03-14,100.42
2022-03-15,99.48
2022-03-16,99.88
2022-03-17,100.37
2022-03-18,99.5
2022-03-21,99.66
2022-03-22,98.83
2022-03-23,100.3
2022-03-24,99.24
2022-03-25,98.67
2022-03-28,97.52
2022-03-29,96.24
2022-03-30,97.92
2022-03-31,98.54
2022-04-01,98.76
2022-04-04,98.18
2022-04-05,99.17
2022-04-06,98.43
2022-04-07,99.3
2022-04-08,98.51
2022-04-11,97.94
2022-04-12,98.78
2022-04-13,99.72
2022-04-14,100.4
2022-04-15,99.43
2022-04-18,99.07
2022-04-19,99.3
2022-04-20,98.53
2022-04-21,99.98
2022-04-22,97.66
2022-04-25,96.96
2022-04-26,96.53
2022-04-27,93.77
2022-04-28,92.45
2022-04-29,93.16
2022-05-02,93.27
2022-05-03,94.92
2022-05-04,96.55
2022-05-05,97.06
2022-05-06,97.45
2022-05-09,97.6
2022-05-10,95.02
2022-05-11,93.71
2022-05-12,93.89
2022-05-13,94.59
2022-05-16,94.96
2022-05-17,94.14
2022-05-18,95.16
2022-05-19,96.72
2022-05-20,97.74
2022-05-23,98.81
2022-05-24,98.33
2022-05-25,99.49
2022-05-26,99.71
2022-05-27,100.31
2022-05-30,100.75
2022-05-31,100.71
2022-06-01,99.93
2022-06-02,99.93
2022-06-03,100.99
2022-06-06,100.63
2022-06-07,101.61
2022-06-08,102.42
2022-06-09,102.2
2022-06-10,103.67
2022-06-13,103.4
2022-06-14,104.99
2022-06-15,105.5
2022-06-16,105.56
2022-06-17,104.76
2022-06-20,104.75
2022-06-21,104.63
2022-06-22,103.45
2022-06-23,103.31
2022-06-24,102.59
2022-06-27,103.25
2022-06-28,104.64
2022-06-29,103.49
2022-06-30,105.28
2022-07-01,105.23
2022-07-04,104.34
2022-07-05,105.18
2022-07-06,104.81
2022-07-07,104.81
2022-07-08,104.48
2022-07-11,103.75
2022-07-12,104.55
2022-07-13,104.35
2022-07-14,102.99
2022-07-15,103.62
2022-07-18,102.49
2022-07-19,101.42
2022-07-20,102.69
2022-07-21,101.58
2022-07-22,99.34
2022-07-25,100.04
2022-07-26,99.82
2022-07-27,99.68
2022-07-28,99.45
2022-07-29,99.76
2022-08-01,99.09
2022-08-02,100.64
2022-08-03,99.25
2022-08-04,99.77
2022-08-05,100.49
2022-08-08,99.81
2022-08-09,98.87
2022-08-10,99.97
2022-08-11,99.06
2022-08-12,98.53
2022-08-15,99.5
2022-08-16,99.61
2022-08-17,97.89
2022-08-18,99.72
2022-08-19,99.27
2022-08-22,98.95
2022-08-23,99.28
2022-08-24,99.99
2022-08-25,102.03
2022-08-26,100.45
2022-08-29,101.36
2022-08-30,102.18
2022-08-31,102.12
2022-09-01,102.99
2022-09-02,104.0
2022-09-05,102.7
2022-09-06,104.53
2022-09-07,103.05
2022-09-08,102.0
2022-09-09,101.82
2022-09-12,103.82
2022-09-13,103.59
2022-09-14,103.64
2022-09-15,105.15
2022-09-16,104.93
2022-09-19,103.83
2022-09-20,103.5
2022-09-21,104.95
2022-09-22,105.1
2022-09-23,107.11
2022-09-26,107.93
2022-09-27,107.36
2022-09-28,107.49
2022-09-29,106.72
2022-09-30,106.13
2022-10-03,110.69
2022-10-04,111.79
2022-10-05,112.73
2022-10-06,112.19
2022-10-07,113.84
2022-10-10,115.02
2022-10-11,116.98
2022-10-12,118.89
2022-10-13,117.49
2022-10-14,116.46
2022-10-17,115.54
2022-10-18,114.67
2022-10-19,115.08
2022-10-20,114.59
2022-10-21,116.74
2022-10-24,118.73
2022-10-25,118.8
2022-10-26,120.84
2022-10-27,122.41
2022-10-28,122.03
2022-10-31,120.11
2022-11-01,119.97
2022-11-02,119.4
2022-11-03,119.69
2022-11-04,119.86
2022-11-07,120.0
2022-11-08,120.61
2022-11-09,119.47
2022-11-10,119.96
2022-11-11,119.6
2022-11-14,119.88
2022-11-15,120.92
2022-11-16,119.78
2022-11-17,119.58
2022-11-18,119.54
2022-11-21,119.1
2022-11-22,120.08
2022-11-23,119.44
2022-11-24,118.97
2022-11-25,118.34
2022-11-28,119.51
2022-11-29,119.1
2022-11-30,119.64
2022-12-01,121.69
2022-12-02,121.7
2022-12-05,122.89
2022-12-06,124.64
2022-12-07,125.75
2022-12-08,125.81
2022-12-09,126.53
2022-12-12,125.33
2022-12-13,124.63
2022-12-14,124.1
2022-12-15,126.42
2022-12-16,125.69
2022-12-19,124.94
2022-12-20,123.98
2022-12-21,124.62
2022-12-22,124.84
2022-12-23,126.01
2022-12-26,126.76
2022-12-27,125.46
2022-12-28,124.73
2022-12-29,126.18
2022-12-30,126.05
2023-01-02,127.32
2023-01-03,127.25
2023-01-04,126.36
2023-01-05,126.14
2023-01-06,125.25
2023-01-09,124.77
2023-01-10,125.05
2023-01-11,125.64
2023-01-12,124.13
2023-01-13,124.19
2023-01-16,123.69
2023-01-17,123.12
2023-01-18,123.33
2023-01-19,122.86
2023-01-20,124.32
2023-01-23,125.59
2023-01-24,126.85
2023-01-25,126.44
2023-01-26,125.55
2023-01-27,125.72
2023-01-30,125.65
2023-01-31,125.12
2023-02-01,124.02
2023-02-02,124.06
2023-02-03,123.74
2023-02-06,124.5
2023-02-07,125.25
2023-02-08,126.43
2023-02-09,125.25
2023-02-10,125.73
2023-02-13,125.08
2023-02-14,123.94
2023-02-15,123.59
2023-02-16,124.74
2023-02-17,124.45
2023-02-20,126.1
2023-02-21,126.73
2023-02-22,126.41
2023-02-23,127.65
2023-02-24,128.18
2023-02-27,127.32
2023-02-28,129.26
2023-03-01,129.6
2023-03-02,129.7
2023-03-03,128.93
2023-03-06,130.19
2023-03-07,130.78
2023-03-08,131.49
2023-03-09,131.06
2023-03-10,131.98
2023-03-13,132.97
2023-03-14,132.38
2023-03-15,131.04
2023-03-16,131.71
2023-03-17,130.21
2023-03-20,130.44
2023-03-21,130.08
2023-03-22,131.38
2023-03-23,131.06
2023-03-24,132.25
2023-03-27,131.82
2023-03-28,132.9
2023-03-29,135.04
2023-03-30,134.05
2023-03-31,134.42
2023-04-03,137.25
2023-04-04,137.4
2023-04-05,137.54
2023-04-06,138.41
2023-04-07,138.53
2023-04-10,136.9
2023-04-11,138.11
2023-04-12,136.19
2023-04-13,135.85
2023-04-14,137.14
2023-04-17,136.86
2023-04-18,136.25
2023-04-19,137.21
2023-04-20,136.44
2023-04-21,135.3
2023-04-24,135.65
2023-04-25,135.55
2023-04-26,134.38
2023-04-27,135.1
2023-04-28,135.65
2023-05-01,135.37
2023-05-02,135.15
2023-05-03,135.7
2023-05-04,136.97
2023-05-05,136.77
2023-05-08,137.51
2023-05-09,138.15
2023-05-10,139.11
2023-05-11,139.23
2023-05-12,138.4
2023-05-15,138.02
2023-05-16,138.44
2023-05-17,140.34
2023-05-18,139.93
2023-05-19,140.82
2023-05-22,140.57
2023-05-23,140.76
2023-05-24,142.36
2023-05-25,143.2
2023-05-26,142.04
2023-05-29,141.55
2023-05-30,142.88
2023-05-31,143.1
2023-06-01,142.04
2023-06-02,141.3
2023-06-05,142.08
2023-06-06,143.15
2023-06-07,143.25
2023-06-08,145.81
2023-06-09,146.71
2023-06-12,146.55
2023-06-13,145.81
2023-06-14,144.92
2023-06-15,145.33
2023-06-16,144.92
2023-06-19,146.68
2023-06-20,148.22
2023-06-21,148.94
2023-06-22,147.84
2023-06-23,147.25
2023-06-26,148.58
2023-06-27,148.1
2023-06-28,149.3
