Date,NAV
2022-01-03,99.73
2022-01-04,99.74
2022-01-05,99.45
2022-01-06,100.34
2022-01-07,101.54
2022-01-10,101.9
2022-01-11,101.64
2022-01-12,101.68
2022-01-13,101.78
2022-01-14,101.05
2022-01-17,101.71
2022-01-18,102.25
2022-01-19,103.87
2022-01-20,105.21
2022-01-21,104.6
2022-01-24,105.5
2022-01-25,104.63
2022-01-26,105.41
2022-01-27,104.97
2022-01-28,104.03
2022-01-31,104.39
2022-02-01,101.79
2022-02-02,100.12
2022-02-03,100.03
2022-02-04,100.19
2022-02-07,99.9
2022-02-08,98.4
2022-02-09,97.66
2022-02-10,98.13
2022-02-11,98.79
2022-02-14,98.86
2022-02-15,100.1
2022-02-16,100.57
2022-02-17,99.91
2022-02-18,99.7
2022-02-21,98.38
2022-02-22,98.35
2022-02-23,99.55
2022-02-24,100.31
2022-02-25,101.79
2022-02-28,101.57
2022-03-01,103.0
2022-03-02,102.88
2022-03-03,104.43
2022-03-04,104.49
2022-03-07,105.28
2022-03-08,106.84
2022-03-09,106.72
2022-03-10,107.02
2022-03-11,108.39
2022-03-14,108.34
2022-03-15,107.1
2022-03-16,109.32
2022-03-17,108.93
2022-03-18,109.17
2022-03-21,110.4
2022-03-22,109.87
2022-03-23,108.95
2022-03-24,109.28
2022-03-25,107.57
2022-03-28,107.36
2022-03-29,107.68
2022-03-30,107.49
2022-03-31,106.03
2022-04-01,107.71
2022-04-04,107.89
2022-04-05,109.4
2022-04-06,109.22
2022-04-07,108.42
2022-04-08,108.77
2022-04-11,108.63
2022-04-12,107.54
2022-04-13,109.09
2022-04-14,108.54
2022-04-15,106.78
2022-04-18,108.19
2022-04-19,107.77
2022-04-20,107.24
2022-04-21,105.55
2022-04-22,107.37
2022-04-25,106.17
2022-04-26,106.3
2022-04-27,107.3
2022-04-28,107.8
2022-04-29,107.82
2022-05-02,106.2
2022-05-03,105.47
2022-05-04,105.73
2022-05-05,105.03
2022-05-06,105.31
2022-05-09,106.07
2022-05-10,107.12
2022-05-11,105.97
2022-05-12,108.25
2022-05-13,109.09
2022-05-16,109.17
2022-05-17,110.34
2022-05-18,112.79
2022-05-19,111.43
2022-05-20,111.28
2022-05-23,108.98
2022-05-24,109.26
2022-05-25,109.7
2022-05-26,109.74
2022-05-27,109.17
2022-05-30,107.2
2022-05-31,107.65
2022-06-01,109.19
2022-06-02,108.68
2022-06-03,109.2
2022-06-06,107.71
2022-06-07,108.25
2022-06-08,107.93
2022-06-09,107.25
2022-06-10,106.57
2022-06-13,106.26
2022-06-14,106.72
2022-06-15,105.49
2022-06-16,105.17
2022-06-17,105.21
2022-06-20,104.19
2022-06-21,106.07
2022-06-22,105.29
2022-06-23,104.7
2022-06-24,103.8
2022-06-27,105.68
2022-06-28,106.32
2022-06-29,105.46
2022-06-30,106.65
2022-07-01,106.93
2022-07-04,107.26
2022-07-05,107.0
2022-07-06,106.33
2022-07-07,106.75
2022-07-08,106.28
2022-07-11,108.18
2022-07-12,106.99
2022-07-13,108.61
2022-07-14,108.57
2022-07-15,108.95
2022-07-18,109.87
2022-07-19,109.32
2022-07-20,110.26
2022-07-21,107.63
2022-07-22,106.99
2022-07-25,106.15
2022-07-26,104.98
2022-07-27,104.84
2022-07-28,105.31
2022-07-29,106.09
2022-08-01,106.41
2022-08-02,105.82
2022-08-03,106.27
2022-08-04,106.48
2022-08-05,107.49
2022-08-08,108.35
2022-08-09,108.46
2022-08-10,107.64
2022-08-11,107.07
2022-08-12,106.6
2022-08-15,106.37
2022-08-16,106.71
2022-08-17,107.51
2022-08-18,107.54
2022-08-19,107.63
2022-08-22,107.86
2022-08-23,107.42
2022-08-24,106.58
2022-08-25,104.9
2022-08-26,104.29
2022-08-29,104.84
2022-08-30,104.22
2022-08-31,104.06
2022-09-01,104.6
2022-09-02,105.2
2022-09-05,104.21
2022-09-06,105.28
2022-09-07,106.49
2022-09-08,105.44
2022-09-09,104.7
2022-09-12,105.97
2022-09-13,105.9
2022-09-14,103.76
2022-09-15,102.44
2022-09-16,102.27
2022-09-19,101.19
2022-09-20,100.85
2022-09-21,100.97
2022-09-22,102.51
2022-09-23,102.3
2022-09-26,103.45
2022-09-27,104.96
2022-09-28,106.47
2022-09-29,106.84
2022-09-30,104.96
2022-10-03,105.5
2022-10-04,106.63
2022-10-05,106.62
2022-10-06,108.45
2022-10-07,109.39
2022-10-10,110.04
2022-10-11,111.2
2022-10-12,111.62
2022-10-13,109.2
2022-10-14,108.78
2022-10-17,110.06
2022-10-18,109.33
