Date,NAV
2022-01-03,100.1
2022-01-04,101.41
2022-01-05,101.69
2022-01-06,102.15
2022-01-07,104.2
2022-01-10,103.12
2022-01-11,102.81
2022-01-12,101.75
2022-01-13,103.44
2022-01-14,105.19
2022-01-17,106.8
2022-01-18,107.43
2022-01-19,107.89
2022-01-20,107.51
2022-01-21,108.36
2022-01-24,107.16
2022-01-25,105.96
2022-01-26,105.62
2022-01-27,107.58
2022-01-28,107.15
2022-01-31,106.85
2022-02-01,107.22
2022-02-02,108.2
2022-02-03,109.53
2022-02-04,108.49
2022-02-07,108.47
2022-02-08,108.78
2022-02-09,109.18
2022-02-10,110.13
2022-02-11,111.03
2022-02-14,111.13
2022-02-15,112.37
2022-02-16,113.41
2022-02-17,114.38
2022-02-18,113.93
2022-02-21,114.73
2022-02-22,116.01
2022-02-23,115.58
2022-02-24,115.79
2022-02-25,117.43
2022-02-28,117.91
2022-03-01,117.9
2022-03-02,119.44
2022-03-03,119.05
2022-03-04,117.44
2022-03-07,116.74
2022-03-08,117.95
2022-03-09,118.55
2022-03-10,118.7
2022-03-11,119.84
2022-03-14,120.09
2022-03-15,119.95
2022-03-16,120.86
2022-03-17,120.56
2022-03-18,121.13
2022-03-21,120.42
2022-03-22,119.44
2022-03-23,118.66
2022-03-24,118.71
2022-03-25,118.14
2022-03-28,117.6
2022-03-29,117.53
2022-03-30,117.54
2022-03-31,116.07
2022-04-01,113.62
2022-04-04,114.1
2022-04-05,114.32
2022-04-06,113.03
2022-04-07,113.55
2022-04-08,114.06
2022-04-11,113.84
2022-04-12,115.88
2022-04-13,117.23
2022-04-14,116.91
2022-04-15,116.61
2022-04-18,115.23
2022-04-19,116.54
2022-04-20,116.86
2022-04-21,117.77
2022-04-22,115.71
2022-04-25,116.57
2022-04-26,116.14
2022-04-27,116.8
2022-04-28,117.41
2022-04-29,117.46
2022-05-02,116.85
2022-05-03,117.33
2022-05-04,116.57
2022-05-05,117.7
2022-05-06,117.06
2022-05-09,117.16
2022-05-10,116.5
2022-05-11,116.74
2022-05-12,115.78
2022-05-13,115.05
2022-05-16,117.43
