Date,NAV
2022-01-03,99.99
2022-01-04,101.85
2022-01-05,102.81
2022-01-06,103.46
2022-01-07,105.5
2022-01-10,106.07
2022-01-11,104.16
2022-01-12,105.07
2022-01-13,103.56
2022-01-14,104.09
2022-01-17,102.46
2022-01-18,102.07
2022-01-19,101.79
2022-01-20,101.1
2022-01-21,100.83
2022-01-24,101.94
2022-01-25,101.31
2022-01-26,101.93
2022-01-27,101.05
2022-01-28,100.94
2022-01-31,101.34
2022-02-01,100.43
2022-02-02,99.19
2022-02-03,99.77
2022-02-04,100.97
2022-02-07,100.97
2022-02-08,100.59
2022-02-09,100.83
2022-02-10,100.96
2022-02-11,101.29
2022-02-14,98.84
2022-02-15,97.85
2022-02-16,97.08
2022-02-17,97.32
2022-02-18,97.58
2022-02-21,98.3
2022-02-22,98.64
2022-02-23,97.41
2022-02-24,98.94
2022-02-25,100.29
2022-02-28,99.12
2022-03-01,99.53
2022-03-02,99.01
2022-03-03,99.23
2022-03-04,100.36
2022-03-07,102.57
2022-03-08,103.41
2022-03-09,103.78
2022-03-10,103.52
2022-03-11,103.78
2022-03-14,105.22
2022-03-15,105.26
2022-03-16,104.45
2022-03-17,102.91
2022-03-18,103.51
2022-03-21,103.83
2022-03-22,103.27
2022-03-23,104.37
2022-03-24,104.03
2022-03-25,103.98
2022-03-28,104.04
2022-03-29,103.77
2022-03-30,104.08
2022-03-31,105.32
2022-04-01,104.25
2022-04-04,104.82
2022-04-05,105.07
2022-04-06,105.31
2022-04-07,106.26
2022-04-08,106.39
2022-04-11,106.95
2022-04-12,107.75
2022-04-13,107.32
2022-04-14,107.7
2022-04-15,107.53
2022-04-18,107.48
2022-04-19,107.23
2022-04-20,107.79
2022-04-21,107.95
2022-04-22,108.42
2022-04-25,108.48
2022-04-26,106.96
2022-04-27,107.07
2022-04-28,107.22
2022-04-29,107.54
2022-05-02,107.02
2022-05-03,105.91
2022-05-04,106.61
2022-05-05,106.42
2022-05-06,106.67
2022-05-09,106.47
2022-05-10,106.54
2022-05-11,106.17
2022-05-12,105.29
2022-05-13,105.84
2022-05-16,105.32
2022-05-17,105.56
2022-05-18,106.05
2022-05-19,105.54
2022-05-20,104.42
2022-05-23,106.93
2022-05-24,106.48
2022-05-25,107.18
2022-05-26,109.2
2022-05-27,110.07
2022-05-30,109.85
2022-05-31,109.86
2022-06-01,109.11
2022-06-02,110.07
2022-06-03,110.72
2022-06-06,110.28
2022-06-07,109.32
2022-06-08,108.08
2022-06-09,109.15
2022-06-10,109.35
2022-06-13,109.64
2022-06-14,108.9
2022-06-15,107.52
2022-06-16,108.56
2022-06-17,108.68
2022-06-20,109.67
2022-06-21,109.36
2022-06-22,109.21
2022-06-23,110.0
2022-06-24,110.81
2022-06-27,111.69
2022-06-28,111.47
2022-06-29,112.17
2022-06-30,113.36
2022-07-01,113.33
2022-07-04,112.9
2022-07-05,114.32
2022-07-06,113.75
2022-07-07,114.46
2022-07-08,114.48
2022-07-11,112.72
2022-07-12,113.93
2022-07-13,111.25
2022-07-14,109.34
2022-07-15,109.95
2022-07-18,110.56
2022-07-19,110.0
2022-07-20,110.23
2022-07-21,107.78
2022-07-22,108.56
2022-07-25,108.89
2022-07-26,108.93
2022-07-27,109.03
2022-07-28,109.6
2022-07-29,109.65
2022-08-01,107.86
2022-08-02,110.14
2022-08-03,111.42
2022-08-04,110.21
2022-08-05,109.95
2022-08-08,109.79
2022-08-09,110.95
2022-08-10,108.87
2022-08-11,108.45
2022-08-12,106.77
2022-08-15,106.57
2022-08-16,106.17
2022-08-17,106.33
2022-08-18,105.81
2022-08-19,105.14
2022-08-22,105.84
2022-08-23,106.37
2022-08-24,107.0
2022-08-25,106.91
2022-08-26,106.41
2022-08-29,106.37
2022-08-30,106.96
2022-08-31,104.86
2022-09-01,105.33
2022-09-02,105.72
2022-09-05,105.86
2022-09-06,105.8
2022-09-07,103.31
2022-09-08,102.95
2022-09-09,104.82
2022-09-12,104.91
2022-09-13,104.68
2022-09-14,104.78
2022-09-15,105.22
2022-09-16,105.95
2022-09-19,105.81
2022-09-20,106.31
2022-09-21,108.07
2022-09-22,109.15
2022-09-23,111.57
2022-09-26,111.0
2022-09-27,112.75
2022-09-28,112.04
2022-09-29,112.48
2022-09-30,113.29
2022-10-03,112.86
2022-10-04,113.03
2022-10-05,114.02
2022-10-06,113.39
2022-10-07,115.14
2022-10-10,113.83
2022-10-11,115.85
2022-10-12,116.93
2022-10-13,116.92
2022-10-14,116.6
2022-10-17,116.17
2022-10-18,116.12
2022-10-19,116.15
2022-10-20,117.48
2022-10-21,119.53
2022-10-24,119.81
2022-10-25,119.05
2022-10-26,118.58
2022-10-27,118.48
2022-10-28,117.53
2022-10-31,116.43
2022-11-01,118.61
2022-11-02,118.99
2022-11-03,118.23
2022-11-04,119.13
2022-11-07,118.03
2022-11-08,117.02
2022-11-09,116.29
2022-11-10,118.03
2022-11-11,117.86
2022-11-14,115.49
2022-11-15,116.78
2022-11-16,116.56
2022-11-17,114.79
2022-11-18,114.55
2022-11-21,115.15
2022-11-22,115.64
2022-11-23,117.51
2022-11-24,116.74
2022-11-25,116.87
2022-11-28,116.25
2022-11-29,114.79
2022-11-30,115.75
2022-12-01,116.3
2022-12-02,116.66
2022-12-05,117.17
2022-12-06,116.56
2022-12-07,115.64
2022-12-08,115.75
2022-12-09,116.99
2022-12-12,118.68
2022-12-13,119.56
2022-12-14,119.67
2022-12-15,120.02
2022-12-16,120.11
2022-12-19,119.16
2022-12-20,119.27
2022-12-21,118.01
2022-12-22,117.97
2022-12-23,119.68
2022-12-26,120.59
2022-12-27,119.74
2022-12-28,119.75
2022-12-29,119.0
2022-12-30,119.01
2023-01-02,120.14
2023-01-03,120.87
2023-01-04,123.43
2023-01-05,124.71
2023-01-06,124.99
2023-01-09,125.75
2023-01-10,125.62
2023-01-11,124.58
2023-01-12,125.96
2023-01-13,127.05
2023-01-16,126.89
2023-01-17,127.24
2023-01-18,128.56
2023-01-19,129.49
2023-01-20,128.11
2023-01-23,128.43
2023-01-24,128.34
2023-01-25,129.54
2023-01-26,130.65
2023-01-27,132.05
2023-01-30,131.01
2023-01-31,130.3
2023-02-01,131.5
2023-02-02,130.99
2023-02-03,129.55
2023-02-06,130.16
2023-02-07,129.69
2023-02-08,131.56
2023-02-09,131.94
2023-02-10,132.18
2023-02-13,131.89
2023-02-14,133.56
2023-02-15,134.0
2023-02-16,133.67
2023-02-17,132.95
2023-02-20,132.96
2023-02-21,132.06
2023-02-22,133.17
2023-02-23,131.44
2023-02-24,131.38
2023-02-27,132.07
2023-02-28,132.5
2023-03-01,131.86
2023-03-02,132.6
2023-03-03,131.79
2023-03-06,131.85
2023-03-07,132.58
2023-03-08,133.13
2023-03-09,132.53
2023-03-10,133.81
2023-03-13,133.98
2023-03-14,134.8
2023-03-15,136.41
2023-03-16,137.61
2023-03-17,138.81
2023-03-20,139.08
2023-03-21,139.95
2023-03-22,140.25
2023-03-23,139.12
2023-03-24,139.5
2023-03-27,139.84
2023-03-28,140.5
2023-03-29,140.45
2023-03-30,139.77
2023-03-31,140.51
2023-04-03,139.27
2023-04-04,140.81
2023-04-05,140.66
2023-04-06,140.99
2023-04-07,141.62
2023-04-10,142.29
2023-04-11,140.97
2023-04-12,141.87
2023-04-13,142.25
2023-04-14,141.7
2023-04-17,141.03
2023-04-18,140.77
2023-04-19,139.56
2023-04-20,141.36
2023-04-21,142.92
2023-04-24,143.46
2023-04-25,143.31
2023-04-26,143.2
2023-04-27,144.03
2023-04-28,145.87
2023-05-01,145.38
2023-05-02,144.34
2023-05-03,145.97
2023-05-04,144.26
2023-05-05,143.33
2023-05-08,143.17
2023-05-09,141.69
2023-05-10,142.88
2023-05-11,143.82
2023-05-12,143.32
2023-05-15,144.68
2023-05-16,146.21
2023-05-17,146.18
2023-05-18,145.81
2023-05-19,148.15
2023-05-22,148.95
2023-05-23,149.28
2023-05-24,150.73
2023-05-25,151.11
2023-05-26,150.68
2023-05-29,150.84
2023-05-30,151.96
2023-05-31,150.05
2023-06-01,149.84
2023-06-02,151.31
2023-06-05,150.87
2023-06-06,152.5
2023-06-07,153.99
2023-06-08,154.01
2023-06-09,153.52
2023-06-12,153.31
2023-06-13,156.06
2023-06-14,158.01
2023-06-15,158.22
2023-06-16,157.69
2023-06-19,157.89
2023-06-20,158.21
2023-06-21,157.05
2023-06-22,157.21
2023-06-23,158.61
2023-06-26,156.89
2023-06-27,157.8
2023-06-28,159.25
2023-06-29,158.77
2023-06-30,160.55
2023-07-03,159.93
2023-07-04,160.46
2023-07-05,160.23
2023-07-06,160.0
2023-07-07,159.46
2023-07-10,160.24
2023-07-11,161.17
2023-07-12,161.19
2023-07-13,159.91
2023-07-14,160.39
2023-07-17,160.89
2023-07-18,160.76
2023-07-19,162.7
2023-07-20,161.22
2023-07-21,159.08
2023-07-24,158.43
2023-07-25,159.22
2023-07-26,158.25
2023-07-27,157.34
2023-07-28,158.38
2023-07-31,158.92
2023-08-01,159.38
2023-08-02,160.24
2023-08-03,159.89
2023-08-04,159.59
2023-08-07,160.48
2023-08-08,159.22
2023-08-09,157.16
2023-08-10,156.8
2023-08-11,157.81
2023-08-14,158.15
2023-08-15,159.09
2023-08-16,157.15
2023-08-17,157.54
2023-08-18,158.28
2023-08-21,157.01
2023-08-22,157.95
2023-08-23,157.92
2023-08-24,161.07
2023-08-25,158.97
2023-08-28,160.42
2023-08-29,160.11
2023-08-30,158.57
2023-08-31,158.12
2023-09-01,158.48
2023-09-04,159.6
2023-09-05,161.4
2023-09-06,162.9
2023-09-07,162.02
2023-09-08,163.23
2023-09-11,163.7
2023-09-12,163.12
2023-09-13,162.99
2023-09-14,162.36
2023-09-15,162.48
2023-09-18,161.83
2023-09-19,160.88
2023-09-20,161.44
2023-09-21,162.15
2023-09-22,162.04
2023-09-25,163.49
2023-09-26,163.31
2023-09-27,163.09
2023-09-28,163.83
2023-09-29,163.77
2023-10-02,163.94
2023-10-03,161.5
2023-10-04,161.6
2023-10-05,159.85
2023-10-06,158.71
2023-10-09,157.45
2023-10-10,156.49
2023-10-11,156.02
2023-10-12,155.61
2023-10-13,156.36
2023-10-16,156.66
2023-10-17,154.84
2023-10-18,155.0
2023-10-19,155.4
2023-10-20,155.15
2023-10-23,155.17
2023-10-24,155.44
2023-10-25,156.29
2023-10-26,154.79
2023-10-27,154.63
2023-10-30,156.22
2023-10-31,157.71
2023-11-01,158.64
2023-11-02,159.26
2023-11-03,160.99
2023-11-06,162.99
2023-11-07,162.94
2023-11-08,162.05
2023-11-09,161.86
2023-11-10,165.04
2023-11-13,163.55
2023-11-14,163.16
2023-11-15,161.83
2023-11-16,162.03
2023-11-17,160.91
2023-11-20,160.88
2023-11-21,159.01
2023-11-22,159.71
2023-11-23,161.01
2023-11-24,160.71
2023-11-27,160.65
2023-11-28,160.57
2023-11-29,160.83
2023-11-30,160.87
2023-12-01,161.72
2023-12-04,163.03
2023-12-05,162.3
2023-12-06,162.07
2023-12-07,163.05
2023-12-08,161.71
2023-12-11,159.82
2023-12-12,160.12
2023-12-13,160.7
2023-12-14,160.06
2023-12-15,159.56
2023-12-18,158.88
2023-12-19,158.09
2023-12-20,158.87
2023-12-21,157.77
2023-12-22,157.58
2023-12-25,156.75
2023-12-26,155.38
2023-12-27,156.33
2023-12-28,155.89
2023-12-29,156.16
2024-01-01,154.73
2024-01-02,154.07
2024-01-03,154.9
