Date,NAV
2022-01-03,98.32
2022-01-04,96.63
2022-01-05,97.14
2022-01-06,95.99
2022-01-07,95.57
2022-01-10,95.71
2022-01-11,96.46
2022-01-12,96.32
2022-01-13,98.18
2022-01-14,98.26
2022-01-17,99.53
2022-01-18,99.89
2022-01-19,102.1
2022-01-20,103.24
2022-01-21,103.36
2022-01-24,104.07
2022-01-25,103.89
2022-01-26,103.7
2022-01-27,102.48
2022-01-28,101.75
2022-01-31,103.89
2022-02-01,102.77
2022-02-02,102.19
2022-02-03,102.18
2022-02-04,102.2
2022-02-07,102.66
2022-02-08,102.27
2022-02-09,102.8
2022-02-10,104.02
2022-02-11,105.37
2022-02-14,105.18
2022-02-15,105.87
2022-02-16,104.8
2022-02-17,104.16
2022-02-18,103.07
2022-02-21,103.1
2022-02-22,102.32
2022-02-23,100.88
2022-02-24,100.58
2022-02-25,98.93
2022-02-28,100.33
2022-03-01,99.86
2022-03-02,100.92
2022-03-03,100.51
2022-03-04,99.4
2022-03-07,100.65
2022-03-08,100.82
2022-03-09,102.79
2022-03-10,102.4
2022-03-11,102.04
2022-03-14,103.12
2022-03-15,104.21
2022-03-16,104.45
2022-03-17,107.86
2022-03-18,107.66
2022-03-21,106.47
2022-03-22,105.55
2022-03-23,105.35
2022-03-24,106.95
2022-03-25,106.85
2022-03-28,108.49
2022-03-29,109.01
2022-03-30,110.17
2022-03-31,110.64
2022-04-01,111.1
2022-04-04,111.93
2022-04-05,111.44
2022-04-06,110.97
2022-04-07,111.4
2022-04-08,113.42
2022-04-11,111.96
2022-04-12,110.01
2022-04-13,109.82
2022-04-14,110.93
2022-04-15,111.07
2022-04-18,109.98
2022-04-19,110.14
2022-04-20,108.48
2022-04-21,109.19
2022-04-22,108.96
2022-04-25,108.96
2022-04-26,109.47
2022-04-27,109.75
2022-04-28,109.29
2022-04-29,110.41
2022-05-02,111.28
2022-05-03,109.59
2022-05-04,109.44
2022-05-05,108.44
2022-05-06,107.25
2022-05-09,107.86
2022-05-10,107.53
2022-05-11,107.46
2022-05-12,106.87
2022-05-13,107.32
2022-05-16,108.08
2022-05-17,110.33
2022-05-18,110.23
2022-05-19,108.86
2022-05-20,108.44
2022-05-23,109.37
2022-05-24,108.67
2022-05-25,107.27
2022-05-26,106.6
2022-05-27,106.15
2022-05-30,105.14
2022-05-31,105.44
2022-06-01,105.44
2022-06-02,106.31
2022-06-03,105.94
2022-06-06,106.58
2022-06-07,106.17
2022-06-08,105.12
2022-06-09,104.66
2022-06-10,103.12
2022-06-13,104.99
2022-06-14,105.21
2022-06-15,104.5
2022-06-16,104.2
2022-06-17,101.83
2022-06-20,103.34
2022-06-21,104.76
2022-06-22,104.95
2022-06-23,105.34
2022-06-24,104.16
2022-06-27,103.04
2022-06-28,101.43
2022-06-29,101.34
2022-06-30,102.49
2022-07-01,102.18
2022-07-04,102.61
2022-07-05,103.67
2022-07-06,102.12
2022-07-07,104.05
2022-07-08,105.29
2022-07-11,105.88
2022-07-12,106.89
2022-07-13,107.94
2022-07-14,108.31
2022-07-15,109.82
2022-07-18,109.44
2022-07-19,109.99
2022-07-20,111.39
2022-07-21,108.78
2022-07-22,109.29
2022-07-25,110.1
2022-07-26,108.47
2022-07-27,108.83
2022-07-28,108.12
2022-07-29,108.6
2022-08-01,108.58
2022-08-02,107.71
2022-08-03,108.9
2022-08-04,108.57
2022-08-05,108.92
2022-08-08,110.31
2022-08-09,109.47
2022-08-10,109.56
2022-08-11,109.15
2022-08-12,108.95
2022-08-15,111.19
2022-08-16,111.73
2022-08-17,112.12
2022-08-18,112.72
2022-08-19,113.23
2022-08-22,111.49
2022-08-23,113.87
2022-08-24,112.48
2022-08-25,114.29
2022-08-26,114.99
2022-08-29,115.25
2022-08-30,115.03
2022-08-31,117.71
2022-09-01,118.4
2022-09-02,118.49
2022-09-05,118.04
2022-09-06,117.46
2022-09-07,117.59
2022-09-08,116.74
2022-09-09,117.5
2022-09-12,116.94
2022-09-13,118.02
2022-09-14,119.09
2022-09-15,119.11
2022-09-16,119.77
2022-09-19,120.48
2022-09-20,119.1
2022-09-21,120.91
2022-09-22,120.73
2022-09-23,121.51
2022-09-26,122.31
2022-09-27,119.9
2022-09-28,119.33
2022-09-29,120.25
2022-09-30,120.39
2022-10-03,121.16
2022-10-04,121.33
2022-10-05,122.64
2022-10-06,122.83
2022-10-07,124.34
2022-10-10,123.44
2022-10-11,123.39
2022-10-12,122.88
2022-10-13,123.35
2022-10-14,123.15
2022-10-17,123.0
2022-10-18,122.37
2022-10-19,121.99
2022-10-20,122.06
2022-10-21,120.12
2022-10-24,117.9
2022-10-25,118.04
2022-10-26,115.35
2022-10-27,115.24
2022-10-28,114.94
2022-10-31,115.56
2022-11-01,114.97
2022-11-02,116.62
2022-11-03,117.55
2022-11-04,116.11
2022-11-07,115.91
2022-11-08,117.52
2022-11-09,116.9
2022-11-10,116.93
2022-11-11,118.41
2022-11-14,117.95
2022-11-15,119.15
2022-11-16,118.32
2022-11-17,115.52
2022-11-18,116.82
2022-11-21,117.34
2022-11-22,117.93
2022-11-23,116.91
2022-11-24,115.98
2022-11-25,117.21
2022-11-28,117.53
2022-11-29,117.5
2022-11-30,117.8
2022-12-01,119.39
2022-12-02,120.19
2022-12-05,119.8
2022-12-06,118.47
2022-12-07,119.14
2022-12-08,118.3
2022-12-09,117.19
2022-12-12,118.59
2022-12-13,119.54
2022-12-14,120.01
2022-12-15,118.85
2022-12-16,120.72
2022-12-19,121.83
2022-12-20,121.6
2022-12-21,121.17
2022-12-22,121.33
2022-12-23,120.93
2022-12-26,123.22
2022-12-27,122.91
2022-12-28,121.93
2022-12-29,123.59
2022-12-30,123.11
2023-01-02,123.97
2023-01-03,124.73
2023-01-04,124.75
2023-01-05,123.86
2023-01-06,123.89
2023-01-09,122.8
2023-01-10,122.85
2023-01-11,123.71
2023-01-12,125.5
2023-01-13,124.5
2023-01-16,124.33
2023-01-17,123.88
2023-01-18,124.24
2023-01-19,122.79
2023-01-20,121.95
2023-01-23,120.33
2023-01-24,118.97
2023-01-25,118.39
2023-01-26,120.15
2023-01-27,120.57
2023-01-30,120.72
2023-01-31,122.14
2023-02-01,122.61
2023-02-02,123.17
2023-02-03,122.77
2023-02-06,122.22
2023-02-07,120.98
2023-02-08,120.46
2023-02-09,120.26
2023-02-10,120.69
2023-02-13,120.73
2023-02-14,120.45
2023-02-15,119.61
2023-02-16,120.09
2023-02-17,119.68
2023-02-20,120.11
2023-02-21,118.28
2023-02-22,118.69
2023-02-23,119.52
2023-02-24,120.22
2023-02-27,120.1
2023-02-28,121.1
2023-03-01,119.9
2023-03-02,119.9
2023-03-03,119.78
2023-03-06,120.9
2023-03-07,118.96
2023-03-08,117.98
2023-03-09,119.81
2023-03-10,117.46
2023-03-13,118.35
2023-03-14,117.73
2023-03-15,118.07
2023-03-16,119.56
2023-03-17,119.93
2023-03-20,121.45
2023-03-21,121.03
2023-03-22,120.75
2023-03-23,121.62
2023-03-24,121.26
2023-03-27,121.94
2023-03-28,123.2
2023-03-29,124.15
2023-03-30,122.65
2023-03-31,122.39
2023-04-03,122.75
2023-04-04,122.59
2023-04-05,122.75
2023-04-06,123.12
2023-04-07,122.68
2023-04-10,122.56
2023-04-11,121.46
2023-04-12,121.06
2023-04-13,119.62
2023-04-14,119.81
2023-04-17,119.7
2023-04-18,118.86
2023-04-19,120.73
2023-04-20,120.56
2023-04-21,120.93
2023-04-24,120.37
2023-04-25,120.04
2023-04-26,120.44
2023-04-27,120.19
2023-04-28,120.27
2023-05-01,121.16
2023-05-02,120.72
2023-05-03,119.47
2023-05-04,118.02
2023-05-05,119.54
2023-05-08,120.55
2023-05-09,121.29
2023-05-10,120.93
2023-05-11,119.68
2023-05-12,119.48
2023-05-15,119.46
2023-05-16,118.41
2023-05-17,117.02
2023-05-18,115.37
2023-05-19,116.11
2023-05-22,114.99
2023-05-23,115.37
2023-05-24,115.06
2023-05-25,115.73
2023-05-26,116.14
2023-05-29,115.99
2023-05-30,116.2
2023-05-31,116.17
2023-06-01,115.64
2023-06-02,116.7
2023-06-05,116.35
2023-06-06,116.35
2023-06-07,115.01
2023-06-08,115.36
