Date,NAV
2022-01-03,100.58
2022-01-04,100.52
2022-01-05,101.25
2022-01-06,102.85
2022-01-07,102.7
2022-01-10,102.54
2022-01-11,104.2
2022-01-12,105.05
2022-01-13,104.66
2022-01-14,105.28
2022-01-17,104.9
2022-01-18,104.51
2022-01-19,104.83
2022-01-20,103.0
2022-01-21,101.36
2022-01-24,100.87
2022-01-25,99.94
2022-01-26,100.33
2022-01-27,99.51
2022-01-28,98.17
2022-01-31,99.72
2022-02-01,99.57
2022-02-02,99.72
2022-02-03,98.38
2022-02-04,97.91
2022-02-07,98.1
2022-02-08,97.03
2022-02-09,97.49
2022-02-10,96.97
2022-02-11,96.76
2022-02-14,96.23
2022-02-15,98.17
2022-02-16,98.23
2022-02-17,97.25
2022-02-18,98.16
2022-02-21,97.02
2022-02-22,97.31
2022-02-23,95.43
2022-02-24,94.18
2022-02-25,94.45
2022-02-28,95.27
2022-03-01,95.52
2022-03-02,95.49
2022-03-03,95.27
2022-03-04,93.87
2022-03-07,93.23
2022-03-08,92.85
2022-03-09,93.99
2022-03-10,94.41
2022-03-11,92.73
2022-03-14,93.13
2022-03-15,92.83
2022-03-16,92.23
2022-03-17,92.92
2022-03-18,94.03
2022-03-21,95.04
2022-03-22,94.28
2022-03-23,94.05
2022-03-24,94.47
2022-03-25,95.52
2022-03-28,95.12
2022-03-29,95.02
2022-03-30,93.99
2022-03-31,92.87
2022-04-01,93.77
2022-04-04,95.2
2022-04-05,95.21
2022-04-06,96.29
2022-04-07,96.74
2022-04-08,96.17
2022-04-11,96.61
2022-04-12,98.23
2022-04-13,98.27
2022-04-14,99.92
2022-04-15,97.38
2022-04-18,98.28
2022-04-19,98.45
2022-04-20,98.23
2022-04-21,98.4
2022-04-22,96.49
2022-04-25,96.35
2022-04-26,96.79
2022-04-27,98.35
2022-04-28,97.91
2022-04-29,97.18
2022-05-02,96.76
2022-05-03,97.76
2022-05-04,98.16
2022-05-05,97.71
2022-05-06,98.31
2022-05-09,98.48
2022-05-10,99.53
2022-05-11,98.91
2022-05-12,98.66
2022-05-13,98.35
2022-05-16,96.97
2022-05-17,97.34
2022-05-18,97.68
2022-05-19,97.77
2022-05-20,97.62
2022-05-23,96.28
2022-05-24,95.94
2022-05-25,95.68
2022-05-26,94.95
2022-05-27,94.87
2022-05-30,95.36
2022-05-31,97.32
2022-06-01,97.58
2022-06-02,97.92
2022-06-03,97.92
2022-06-06,96.08
2022-06-07,96.14
2022-06-08,96.28
2022-06-09,98.82
2022-06-10,98.71
2022-06-13,99.09
2022-06-14,99.13
2022-06-15,98.04
2022-06-16,99.27
2022-06-17,100.1
2022-06-20,100.97
2022-06-21,100.14
2022-06-22,101.62
2022-06-23,100.3
2022-06-24,100.97
2022-06-27,103.24
2022-06-28,102.33
2022-06-29,101.84
2022-06-30,102.02
2022-07-01,101.6
2022-07-04,100.13
2022-07-05,100.28
2022-07-06,99.29
2022-07-07,99.85
2022-07-08,99.01
2022-07-11,100.64
2022-07-12,99.94
2022-07-13,99.69
2022-07-14,100.59
2022-07-15,99.44
2022-07-18,99.74
2022-07-19,101.13
2022-07-20,99.6
2022-07-21,99.87
2022-07-22,100.21
2022-07-25,101.07
2022-07-26,99.91
2022-07-27,98.67
2022-07-28,99.27
2022-07-29,99.65
2022-08-01,99.98
2022-08-02,100.41
2022-08-03,99.81
2022-08-04,100.12
2022-08-05,100.49
2022-08-08,99.86
2022-08-09,101.8
2022-08-10,102.36
2022-08-11,101.25
2022-08-12,101.98
2022-08-15,101.09
2022-08-16,101.96
2022-08-17,103.19
2022-08-18,102.45
2022-08-19,103.5
2022-08-22,103.99
2022-08-23,104.89
2022-08-24,106.87
2022-08-25,106.7
2022-08-26,106.03
2022-08-29,105.22
2022-08-30,104.48
2022-08-31,104.49
2022-09-01,104.91
2022-09-02,105.27
2022-09-05,106.17
2022-09-06,106.27
2022-09-07,107.8
2022-09-08,107.61
2022-09-09,110.41
2022-09-12,111.12
2022-09-13,110.34
2022-09-14,109.35
2022-09-15,109.91
2022-09-16,109.77
2022-09-19,110.57
2022-09-20,111.12
2022-09-21,111.13
2022-09-22,110.36
2022-09-23,108.92
2022-09-26,108.56
2022-09-27,109.49
2022-09-28,109.79
2022-09-29,108.62
2022-09-30,108.88
2022-10-03,109.34
2022-10-04,108.54
2022-10-05,108.77
2022-10-06,108.91
2022-10-07,107.85
2022-10-10,108.28
2022-10-11,108.92
2022-10-12,110.09
2022-10-13,111.22
2022-10-14,109.92
2022-10-17,109.07
