Date,NAV
2022-01-03,100.53
2022-01-04,101.1
2022-01-05,100.76
2022-01-06,101.16
2022-01-07,101.43
2022-01-10,101.47
2022-01-11,101.56
2022-01-12,101.7
2022-01-13,101.91
2022-01-14,102.05
2022-01-17,101.03
2022-01-18,100.96
2022-01-19,101.3
2022-01-20,101.48
2022-01-21,102.51
2022-01-24,103.21
2022-01-25,102.42
2022-01-26,102.34
2022-01-27,102.11
2022-01-28,102.18
2022-01-31,102.26
2022-02-01,102.95
2022-02-02,103.21
2022-02-03,104.52
2022-02-04,104.84
2022-02-07,104.09
2022-02-08,103.7
2022-02-09,104.38
2022-02-10,102.85
2022-02-11,101.58
2022-02-14,101.67
2022-02-15,102.71
2022-02-16,104.09
2022-02-17,103.96
2022-02-18,105.1
2022-02-21,105.25
2022-02-22,103.8
2022-02-23,103.87
2022-02-24,103.33
2022-02-25,104.33
2022-02-28,104.38
2022-03-01,103.18
2022-03-02,101.77
2022-03-03,101.82
2022-03-04,99.48
2022-03-07,99.05
2022-03-08,99.36
2022-03-09,98.38
2022-03-10,99.45
2022-03-11,100.72
2022-03-14,99.79
2022-03-15,99.57
2022-03-16,100.64
2022-03-17,100.72
2022-03-18,99.41
2022-03-21,99.35
2022-03-22,98.57
2022-03-23,99.76
2022-03-24,100.45
2022-03-25,100.21
2022-03-28,100.44
2022-03-29,99.21
2022-03-30,98.53
2022-03-31,100.17
2022-04-01,100.3
2022-04-04,101.31
2022-04-05,101.62
2022-04-06,103.02
2022-04-07,101.1
2022-04-08,100.99
2022-04-11,102.71
2022-04-12,103.75
2022-04-13,105.16
2022-04-14,105.23
2022-04-15,104.77
2022-04-18,103.82
2022-04-19,102.81
2022-04-20,103.69
2022-04-21,104.29
2022-04-22,104.3
2022-04-25,104.89
2022-04-26,105.11
2022-04-27,106.15
2022-04-28,107.19
2022-04-29,106.2
2022-05-02,106.55
2022-05-03,104.97
2022-05-04,105.18
2022-05-05,105.86
2022-05-06,104.63
2022-05-09,104.29
2022-05-10,104.38
2022-05-11,104.7
2022-05-12,104.5
2022-05-13,103.41
2022-05-16,103.43
2022-05-17,101.86
2022-05-18,101.71
2022-05-19,101.35
2022-05-20,101.29
2022-05-23,100.81
2022-05-24,99.38
2022-05-25,99.1
2022-05-26,100.11
2022-05-27,101.45
2022-05-30,103.97
2022-05-31,105.74
2022-06-01,104.62
2022-06-02,104.3
2022-06-03,104.35
2022-06-06,104.35
2022-06-07,104.5
2022-06-08,106.98
2022-06-09,105.98
2022-06-10,105.35
2022-06-13,107.07
2022-06-14,106.54
2022-06-15,107.01
2022-06-16,108.12
2022-06-17,108.69
2022-06-20,108.96
2022-06-21,109.98
2022-06-22,109.17
2022-06-23,108.75
2022-06-24,109.37
2022-06-27,107.38
2022-06-28,108.88
2022-06-29,109.26
2022-06-30,109.49
2022-07-01,107.94
2022-07-04,106.73
2022-07-05,106.42
2022-07-06,107.3
2022-07-07,105.31
2022-07-08,106.18
2022-07-11,105.9
2022-07-12,105.75
2022-07-13,106.09
2022-07-14,106.43
2022-07-15,105.8
2022-07-18,106.51
2022-07-19,104.27
2022-07-20,103.9
2022-07-21,104.13
2022-07-22,103.87
2022-07-25,102.12
2022-07-26,102.96
2022-07-27,101.79
2022-07-28,101.8
2022-07-29,102.03
2022-08-01,102.13
2022-08-02,103.38
2022-08-03,103.41
2022-08-04,103.92
2022-08-05,103.94
2022-08-08,104.63
2022-08-09,106.11
2022-08-10,106.33
2022-08-11,107.19
2022-08-12,108.72
2022-08-15,110.16
2022-08-16,109.85
2022-08-17,110.97
2022-08-18,111.3
2022-08-19,112.5
2022-08-22,113.15
2022-08-23,113.5
2022-08-24,114.02
2022-08-25,114.35
2022-08-26,114.72
2022-08-29,114.65
2022-08-30,114.47
2022-08-31,116.32
2022-09-01,116.87
2022-09-02,116.38
2022-09-05,116.18
2022-09-06,117.32
2022-09-07,116.66
2022-09-08,115.26
2022-09-09,113.93
2022-09-12,112.28
2022-09-13,111.07
2022-09-14,109.97
2022-09-15,111.43
2022-09-16,111.46
2022-09-19,111.18
2022-09-20,109.82
2022-09-21,109.75
2022-09-22,108.1
2022-09-23,107.81
2022-09-26,109.95
2022-09-27,110.7
2022-09-28,110.57
2022-09-29,111.34
2022-09-30,110.9
2022-10-03,110.18
2022-10-04,111.97
2022-10-05,110.9
2022-10-06,110.63
2022-10-07,111.02
2022-10-10,110.16
2022-10-11,110.89
2022-10-12,110.66
2022-10-13,111.41
2022-10-14,112.07
2022-10-17,111.91
2022-10-18,113.7
2022-10-19,113.12
2022-10-20,114.54
2022-10-21,115.8
2022-10-24,117.65
2022-10-25,117.9
2022-10-26,117.2
2022-10-27,119.35
2022-10-28,119.1
2022-10-31,118.36
2022-11-01,118.25
2022-11-02,117.35
2022-11-03,117.96
2022-11-04,117.43
2022-11-07,117.23
2022-11-08,118.27
2022-11-09,118.98
2022-11-10,119.07
2022-11-11,119.32
2022-11-14,119.42
2022-11-15,119.06
2022-11-16,119.14
2022-11-17,119.71
2022-11-18,119.67
2022-11-21,120.17
2022-11-22,119.41
2022-11-23,118.89
2022-11-24,118.23
2022-11-25,117.75
2022-11-28,119.11
2022-11-29,119.92
2022-11-30,118.92
2022-12-01,119.44
2022-12-02,119.13
2022-12-05,118.53
2022-12-06,117.12
2022-12-07,118.17
2022-12-08,116.89
2022-12-09,116.92
2022-12-12,116.05
2022-12-13,116.91
2022-12-14,116.65
2022-12-15,116.6
2022-12-16,116.58
2022-12-19,116.96
2022-12-20,117.05
2022-12-21,117.09
2022-12-22,116.65
2022-12-23,115.16
2022-12-26,114.12
2022-12-27,114.92
2022-12-28,114.69
2022-12-29,114.11
2022-12-30,112.78
2023-01-02,111.14
2023-01-03,110.52
2023-01-04,111.49
2023-01-05,111.01
2023-01-06,111.49
2023-01-09,110.97
2023-01-10,111.69
2023-01-11,111.41
2023-01-12,110.26
2023-01-13,110.07
2023-01-16,111.99
2023-01-17,113.86
2023-01-18,114.42
2023-01-19,114.37
2023-01-20,114.75
2023-01-23,115.15
2023-01-24,115.19
2023-01-25,115.71
2023-01-26,116.0
2023-01-27,115.76
2023-01-30,114.65
2023-01-31,114.27
2023-02-01,115.15
2023-02-02,115.19
2023-02-03,115.57
2023-02-06,115.37
2023-02-07,114.39
2023-02-08,114.23
2023-02-09,113.29
2023-02-10,112.28
2023-02-13,113.57
2023-02-14,113.23
2023-02-15,112.57
2023-02-16,114.27
2023-02-17,115.16
2023-02-20,114.87
2023-02-21,115.38
2023-02-22,115.22
2023-02-23,114.61
2023-02-24,115.16
2023-02-27,114.92
2023-02-28,115.07
2023-03-01,116.18
2023-03-02,117.17
2023-03-03,116.7
2023-03-06,117.26
2023-03-07,116.22
2023-03-08,116.75
2023-03-09,116.97
2023-03-10,117.43
2023-03-13,117.22
2023-03-14,119.38
2023-03-15,118.56
2023-03-16,119.61
2023-03-17,118.66
2023-03-20,119.24
2023-03-21,119.9
2023-03-22,120.03
2023-03-23,119.62
2023-03-24,119.84
2023-03-27,120.19
2023-03-28,122.06
2023-03-29,121.26
2023-03-30,120.79
2023-03-31,121.15
2023-04-03,120.98
2023-04-04,120.96
2023-04-05,122.11
2023-04-06,119.37
2023-04-07,118.85
2023-04-10,117.19
2023-04-11,116.07
2023-04-12,118.55
2023-04-13,119.23
2023-04-14,120.26
2023-04-17,120.26
2023-04-18,121.1
2023-04-19,119.42
2023-04-20,120.53
2023-04-21,119.79
2023-04-24,119.34
2023-04-25,119.93
2023-04-26,120.33
2023-04-27,120.49
2023-04-28,119.21
2023-05-01,119.39
2023-05-02,120.43
2023-05-03,119.97
2023-05-04,121.37
2023-05-05,120.58
2023-05-08,120.66
2023-05-09,122.28
2023-05-10,121.68
2023-05-11,122.81
2023-05-12,124.87
2023-05-15,125.12
2023-05-16,124.67
2023-05-17,123.98
2023-05-18,125.36
2023-05-19,126.72
2023-05-22,128.25
2023-05-23,128.29
2023-05-24,129.41
2023-05-25,129.44
2023-05-26,128.64
2023-05-29,129.85
2023-05-30,131.56
2023-05-31,130.62
2023-06-01,129.66
2023-06-02,129.78
2023-06-05,130.81
2023-06-06,129.76
2023-06-07,130.07
2023-06-08,129.56
2023-06-09,130.34
2023-06-12,129.62
2023-06-13,130.47
2023-06-14,130.39
2023-06-15,129.54
2023-06-16,129.68
2023-06-19,127.82
2023-06-20,127.34
2023-06-21,127.76
2023-06-22,126.07
2023-06-23,123.58
2023-06-26,121.32
2023-06-27,122.73
2023-06-28,122.73
2023-06-29,122.28
2023-06-30,123.3
2023-07-03,122.98
2023-07-04,123.33
2023-07-05,123.43
2023-07-06,123.04
2023-07-07,123.41
2023-07-10,124.27
2023-07-11,124.16
2023-07-12,123.78
2023-07-13,123.52
2023-07-14,121.3
2023-07-17,121.67
2023-07-18,120.54
2023-07-19,121.25
2023-07-20,121.24
2023-07-21,121.42
2023-07-24,122.2
2023-07-25,121.35
2023-07-26,121.8
2023-07-27,122.15
2023-07-28,122.05
2023-07-31,121.2
2023-08-01,121.87
2023-08-02,122.66
2023-08-03,122.85
2023-08-04,121.86
2023-08-07,121.41
2023-08-08,121.43
2023-08-09,122.2
2023-08-10,120.7
2023-08-11,120.21
2023-08-14,119.89
2023-08-15,119.89
2023-08-16,118.67
2023-08-17,118.53
2023-08-18,118.3
2023-08-21,117.34
2023-08-22,117.3
2023-08-23,116.84
2023-08-24,117.42
2023-08-25,116.61
2023-08-28,116.78
2023-08-29,116.05
2023-08-30,115.53
2023-08-31,115.91
2023-09-01,116.23
2023-09-04,115.89
2023-09-05,115.7
2023-09-06,114.33
2023-09-07,115.81
2023-09-08,116.58
2023-09-11,117.31
2023-09-12,115.79
2023-09-13,115.28
2023-09-14,115.02
2023-09-15,113.17
2023-09-18,114.14
2023-09-19,115.68
2023-09-20,117.82
2023-09-21,116.85
2023-09-22,117.05
2023-09-25,118.45
2023-09-26,118.28
2023-09-27,117.79
2023-09-28,116.0
2023-09-29,117.22
2023-10-02,117.28
2023-10-03,116.63
2023-10-04,116.99
2023-10-05,117.23
2023-10-06,117.47
2023-10-09,117.34
2023-10-10,119.04
2023-10-11,118.99
2023-10-12,120.68
2023-10-13,121.33
2023-10-16,121.76
2023-10-17,121.73
2023-10-18,122.78
2023-10-19,122.97
2023-10-20,122.12
2023-10-23,121.24
2023-10-24,121.74
2023-10-25,120.91
2023-10-26,120.93
2023-10-27,122.07
2023-10-30,122.45
2023-10-31,121.81
2023-11-01,123.3
2023-11-02,123.93
2023-11-03,125.02
2023-11-06,122.84
2023-11-07,123.25
2023-11-08,124.17
2023-11-09,125.95
2023-11-10,124.57
2023-11-13,125.85
2023-11-14,127.58
2023-11-15,125.64
2023-11-16,126.2
2023-11-17,126.89
2023-11-20,126.65
2023-11-21,126.24
2023-11-22,126.99
2023-11-23,126.45
2023-11-24,126.31
2023-11-27,127.21
2023-11-28,129.04
2023-11-29,129.66
2023-11-30,129.87
2023-12-01,129.43
2023-12-04,128.5
2023-12-05,129.69
2023-12-06,129.62
2023-12-07,130.85
2023-12-08,130.6
2023-12-11,130.03
2023-12-12,130.53
2023-12-13,130.54
2023-12-14,129.41
2023-12-15,131.31
2023-12-18,130.76
2023-12-19,131.77
2023-12-20,132.69
2023-12-21,131.51
2023-12-22,130.59
2023-12-25,130.37
2023-12-26,129.58
2023-12-27,131.39
2023-12-28,131.27
2023-12-29,132.24
2024-01-01,132.83
2024-01-02,133.18
2024-01-03,133.3
2024-01-04,134.61
2024-01-05,133.87
2024-01-08,135.67
2024-01-09,134.47
2024-01-10,135.33
2024-01-11,134.0
2024-01-12,133.77
2024-01-15,133.94
2024-01-16,133.53
2024-01-17,133.43
