Date,NAV
2022-01-03,98.72
2022-01-04,98.03
2022-01-05,97.78
2022-01-06,96.8
2022-01-07,98.2
2022-01-10,97.44
2022-01-11,98.31
2022-01-12,98.57
2022-01-13,98.68
2022-01-14,100.25
2022-01-17,98.07
2022-01-18,97.95
2022-01-19,96.95
2022-01-20,95.07
2022-01-21,93.96
2022-01-24,94.05
2022-01-25,93.41
2022-01-26,94.39
2022-01-27,94.25
2022-01-28,94.01
2022-01-31,93.77
2022-02-01,93.75
2022-02-02,93.41
2022-02-03,92.64
2022-02-04,93.71
2022-02-07,93.16
2022-02-08,92.86
2022-02-09,93.37
2022-02-10,93.77
2022-02-11,92.95
2022-02-14,93.79
2022-02-15,94.41
2022-02-16,94.67
2022-02-17,94.31
2022-02-18,93.99
2022-02-21,93.87
2022-02-22,92.71
2022-02-23,92.75
2022-02-24,93.73
2022-02-25,94.68
2022-02-28,94.38
2022-03-01,95.53
2022-03-02,97.51
2022-03-03,97.28
2022-03-04,98.05
2022-03-07,95.86
2022-03-08,94.69
2022-03-09,94.86
2022-03-10,93.93
2022-03-11,96.05
2022-03-14,96.73
2022-03-15,97.77
2022-03-16,97.82
2022-03-17,96.9
2022-03-18,96.46
2022-03-21,96.8
2022-03-22,96.24
2022-03-23,96.99
2022-03-24,97.78
2022-03-25,97.87
2022-03-28,96.12
2022-03-29,97.92
2022-03-30,97.78
2022-03-31,100.57
2022-04-01,101.31
2022-04-04,101.18
2022-04-05,101.7
2022-04-06,99.76
2022-04-07,100.87
2022-04-08,103.52
2022-04-11,101.51
2022-04-12,101.3
2022-04-13,101.27
2022-04-14,102.23
2022-04-15,104.42
2022-04-18,104.88
2022-04-19,107.1
2022-04-20,107.35
2022-04-21,107.88
2022-04-22,108.29
2022-04-25,109.59
2022-04-26,109.25
2022-04-27,110.15
2022-04-28,109.0
2022-04-29,108.79
2022-05-02,108.23
2022-05-03,108.4
2022-05-04,108.17
2022-05-05,109.38
2022-05-06,108.58
2022-05-09,106.93
2022-05-10,105.65
2022-05-11,106.73
2022-05-12,105.84
2022-05-13,106.31
2022-05-16,106.1
2022-05-17,107.0
2022-05-18,106.85
2022-05-19,109.7
2022-05-20,111.68
2022-05-23,111.44
2022-05-24,111.07
2022-05-25,114.28
2022-05-26,113.28
2022-05-27,113.31
2022-05-30,113.41
2022-05-31,113.49
2022-06-01,111.83
2022-06-02,112.4
2022-06-03,111.51
2022-06-06,113.03
2022-06-07,111.65
2022-06-08,111.79
2022-06-09,109.66
2022-06-10,107.58
2022-06-13,106.82
2022-06-14,106.21
2022-06-15,107.75
2022-06-16,107.79
2022-06-17,109.16
2022-06-20,108.86
2022-06-21,109.55
2022-06-22,108.9
2022-06-23,108.19
2022-06-24,106.45
2022-06-27,106.87
2022-06-28,107.21
2022-06-29,108.06
2022-06-30,108.36
2022-07-01,110.47
2022-07-04,110.72
2022-07-05,111.79
2022-07-06,111.55
2022-07-07,110.72
2022-07-08,111.52
2022-07-11,111.51
2022-07-12,112.42
2022-07-13,112.85
2022-07-14,112.14
2022-07-15,113.3
2022-07-18,112.5
2022-07-19,113.21
2022-07-20,114.57
2022-07-21,114.27
2022-07-22,115.5
2022-07-25,115.98
2022-07-26,116.91
2022-07-27,116.16
2022-07-28,116.45
2022-07-29,115.12
2022-08-01,116.91
2022-08-02,114.98
2022-08-03,114.7
2022-08-04,113.85
2022-08-05,114.61
2022-08-08,116.61
2022-08-09,117.35
2022-08-10,120.39
2022-08-11,119.09
2022-08-12,117.87
2022-08-15,117.06
2022-08-16,117.26
2022-08-17,116.31
2022-08-18,115.64
2022-08-19,116.34
2022-08-22,115.18
2022-08-23,114.13
2022-08-24,113.81
2022-08-25,113.58
2022-08-26,114.67
2022-08-29,113.85
2022-08-30,113.21
2022-08-31,113.87
2022-09-01,114.76
2022-09-02,116.26
2022-09-05,116.81
2022-09-06,117.02
2022-09-07,117.68
2022-09-08,117.49
2022-09-09,117.3
2022-09-12,115.6
2022-09-13,116.58
2022-09-14,116.87
2022-09-15,117.72
2022-09-16,114.99
2022-09-19,115.02
2022-09-20,114.25
2022-09-21,115.83
2022-09-22,116.52
2022-09-23,116.84
2022-09-26,116.48
2022-09-27,116.96
2022-09-28,116.11
2022-09-29,116.09
2022-09-30,115.59
2022-10-03,117.94
2022-10-04,119.49
2022-10-05,120.63
2022-10-06,119.22
2022-10-07,120.17
2022-10-10,120.44
2022-10-11,121.74
2022-10-12,122.14
2022-10-13,122.21
2022-10-14,122.53
2022-10-17,120.8
2022-10-18,120.12
2022-10-19,120.57
2022-10-20,121.79
2022-10-21,121.32
2022-10-24,121.36
2022-10-25,119.84
2022-10-26,121.37
2022-10-27,122.57
2022-10-28,123.3
2022-10-31,123.79
2022-11-01,125.42
2022-11-02,124.7
2022-11-03,123.86
2022-11-04,125.0
2022-11-07,126.08
2022-11-08,124.96
2022-11-09,124.51
2022-11-10,126.28
2022-11-11,126.77
2022-11-14,127.64
2022-11-15,126.56
2022-11-16,127.3
2022-11-17,125.96
2022-11-18,124.06
2022-11-21,124.87
2022-11-22,126.38
2022-11-23,126.21
2022-11-24,125.74
2022-11-25,127.53
2022-11-28,127.42
2022-11-29,127.43
2022-11-30,129.2
2022-12-01,128.93
2022-12-02,128.36
2022-12-05,129.25
2022-12-06,128.62
2022-12-07,128.56
2022-12-08,127.32
2022-12-09,127.58
2022-12-12,127.73
2022-12-13,128.78
2022-12-14,129.72
2022-12-15,130.35
2022-12-16,130.82
2022-12-19,130.83
2022-12-20,131.52
2022-12-21,130.49
2022-12-22,128.22
2022-12-23,129.46
2022-12-26,130.21
2022-12-27,130.17
2022-12-28,131.32
2022-12-29,130.67
2022-12-30,130.04
2023-01-02,129.28
2023-01-03,129.93
2023-01-04,128.42
2023-01-05,127.74
2023-01-06,128.11
2023-01-09,126.98
2023-01-10,126.4
2023-01-11,124.27
2023-01-12,124.96
2023-01-13,124.35
2023-01-16,123.33
2023-01-17,122.11
2023-01-18,121.78
2023-01-19,120.28
2023-01-20,122.3
2023-01-23,119.99
2023-01-24,119.62
2023-01-25,119.81
2023-01-26,119.11
2023-01-27,119.41
2023-01-30,118.69
2023-01-31,120.3
2023-02-01,119.26
2023-02-02,116.99
2023-02-03,115.77
2023-02-06,116.23
2023-02-07,116.2
2023-02-08,117.03
2023-02-09,117.61
2023-02-10,117.05
2023-02-13,116.65
2023-02-14,116.34
2023-02-15,118.3
2023-02-16,119.07
2023-02-17,121.05
2023-02-20,121.97
2023-02-21,121.98
2023-02-22,121.04
2023-02-23,121.33
2023-02-24,121.35
2023-02-27,121.33
2023-02-28,121.2
2023-03-01,119.23
2023-03-02,120.57
2023-03-03,120.6
2023-03-06,119.27
2023-03-07,119.83
2023-03-08,119.05
2023-03-09,119.69
2023-03-10,120.66
2023-03-13,121.76
2023-03-14,121.67
2023-03-15,121.34
2023-03-16,120.8
2023-03-17,120.15
2023-03-20,120.22
2023-03-21,120.09
2023-03-22,119.34
2023-03-23,118.28
2023-03-24,118.25
2023-03-27,117.89
2023-03-28,116.83
2023-03-29,117.74
2023-03-30,119.6
2023-03-31,120.64
2023-04-03,120.0
2023-04-04,120.03
2023-04-05,121.65
2023-04-06,120.55
2023-04-07,121.42
2023-04-10,120.05
2023-04-11,121.81
2023-04-12,121.46
2023-04-13,123.77
2023-04-14,125.58
2023-04-17,125.55
2023-04-18,124.91
2023-04-19,125.19
2023-04-20,125.09
2023-04-21,124.77
2023-04-24,123.19
2023-04-25,122.75
2023-04-26,121.72
2023-04-27,122.36
2023-04-28,123.43
2023-05-01,124.25
2023-05-02,124.67
2023-05-03,123.9
2023-05-04,124.18
2023-05-05,125.05
2023-05-08,124.55
2023-05-09,124.75
2023-05-10,124.68
2023-05-11,126.42
2023-05-12,127.36
2023-05-15,128.04
2023-05-16,126.41
2023-05-17,126.66
2023-05-18,126.59
2023-05-19,126.5
2023-05-22,125.02
2023-05-23,124.01
2023-05-24,124.02
2023-05-25,125.22
2023-05-26,124.71
2023-05-29,124.39
2023-05-30,126.25
2023-05-31,126.03
2023-06-01,125.98
2023-06-02,125.95
2023-06-05,124.68
2023-06-06,125.33
2023-06-07,124.76
2023-06-08,124.81
2023-06-09,125.34
2023-06-12,127.36
2023-06-13,126.12
2023-06-14,127.06
2023-06-15,128.01
2023-06-16,127.46
2023-06-19,128.13
2023-06-20,129.86
2023-06-21,129.17
2023-06-22,129.49
2023-06-23,129.98
2023-06-26,130.59
2023-06-27,131.44
2023-06-28,131.69
2023-06-29,132.28
2023-06-30,131.45
2023-07-03,131.7
2023-07-04,131.3
2023-07-05,130.15
2023-07-06,129.72
2023-07-07,130.07
2023-07-10,130.59
2023-07-11,129.4
2023-07-12,128.54
2023-07-13,129.34
2023-07-14,129.93
2023-07-17,130.9
2023-07-18,132.35
2023-07-19,132.96
2023-07-20,132.63
2023-07-21,132.82
2023-07-24,134.56
2023-07-25,137.41
2023-07-26,137.95
2023-07-27,138.57
2023-07-28,139.37
2023-07-31,139.48
2023-08-01,140.72
2023-08-02,141.81
2023-08-03,142.24
2023-08-04,142.01
2023-08-07,140.56
2023-08-08,141.38
2023-08-09,141.67
2023-08-10,141.01
2023-08-11,139.96
2023-08-14,140.7
2023-08-15,139.18
2023-08-16,139.56
2023-08-17,140.49
2023-08-18,141.12
2023-08-21,140.8
2023-08-22,139.64
2023-08-23,140.3
2023-08-24,141.58
2023-08-25,141.09
2023-08-28,141.68
2023-08-29,143.34
2023-08-30,143.76
2023-08-31,143.44
2023-09-01,144.56
2023-09-04,143.9
2023-09-05,142.69
2023-09-06,143.58
2023-09-07,143.25
2023-09-08,143.02
2023-09-11,142.47
2023-09-12,142.08
2023-09-13,143.56
2023-09-14,145.3
2023-09-15,147.18
2023-09-18,148.35
2023-09-19,148.89
2023-09-20,147.54
2023-09-21,147.43
2023-09-22,149.67
2023-09-25,149.31
2023-09-26,150.91
2023-09-27,151.04
2023-09-28,148.45
2023-09-29,149.17
2023-10-02,150.51
2023-10-03,150.54
2023-10-04,151.86
2023-10-05,150.27
2023-10-06,148.96
2023-10-09,149.25
2023-10-10,149.8
2023-10-11,151.24
2023-10-12,151.96
2023-10-13,150.85
2023-10-16,151.14
2023-10-17,151.82
2023-10-18,150.03
2023-10-19,150.06
2023-10-20,149.81
2023-10-23,149.23
2023-10-24,149.81
2023-10-25,148.74
2023-10-26,149.24
2023-10-27,149.88
2023-10-30,151.04
2023-10-31,150.0
2023-11-01,148.57
2023-11-02,148.93
2023-11-03,148.73
2023-11-06,151.71
2023-11-07,152.25
2023-11-08,152.38
2023-11-09,152.29
2023-11-10,151.15
2023-11-13,151.8
2023-11-14,151.8
2023-11-15,151.8
2023-11-16,151.97
2023-11-17,152.28
2023-11-20,150.62
2023-11-21,151.53
2023-11-22,150.77
2023-11-23,150.71
2023-11-24,152.07
2023-11-27,153.93
2023-11-28,152.31
2023-11-29,152.42
2023-11-30,152.78
2023-12-01,151.35
2023-12-04,152.23
2023-12-05,152.43
2023-12-06,152.7
2023-12-07,151.86
2023-12-08,152.36
2023-12-11,153.28
2023-12-12,153.48
2023-12-13,153.05
2023-12-14,152.69
2023-12-15,152.99
2023-12-18,153.12
2023-12-19,154.11
2023-12-20,153.71
2023-12-21,152.57
2023-12-22,153.01
2023-12-25,152.61
2023-12-26,153.47
2023-12-27,153.56
2023-12-28,154.3
2023-12-29,153.36
2024-01-01,153.59
2024-01-02,152.97
2024-01-03,151.83
2024-01-04,151.04
2024-01-05,150.58
2024-01-08,151.91
2024-01-09,151.41
2024-01-10,150.22
2024-01-11,150.43
2024-01-12,150.54
2024-01-15,150.13
2024-01-16,150.05
2024-01-17,151.11
2024-01-18,151.86
2024-01-19,152.52
2024-01-22,151.42
2024-01-23,154.38
2024-01-24,155.52
2024-01-25,156.11
2024-01-26,155.03
2024-01-29,156.06
2024-01-30,155.63
2024-01-31,155.52
2024-02-01,153.92
2024-02-02,152.76
2024-02-05,153.28
2024-02-06,154.36
2024-02-07,155.13
2024-02-08,155.86
2024-02-09,155.87
2024-02-12,155.55
2024-02-13,155.92
2024-02-14,156.82
2024-02-15,156.9
2024-02-16,158.19
2024-02-19,158.06
2024-02-20,157.16
2024-02-21,157.23
2024-02-22,157.41
2024-02-23,157.41
2024-02-26,158.77
2024-02-27,159.66
2024-02-28,158.31
2024-02-29,159.92
2024-03-01,157.26
2024-03-04,159.49
2024-03-05,159.28
2024-03-06,159.17
2024-03-07,159.19
2024-03-08,159.66
2024-03-11,159.74
2024-03-12,159.68
2024-03-13,161.07
2024-03-14,161.72
2024-03-15,160.84
2024-03-18,161.66
2024-03-19,162.26
2024-03-20,161.8
2024-03-21,162.67
2024-03-22,162.59
2024-03-25,162.45
2024-03-26,162.28
2024-03-27,159.94
2024-03-28,159.49
2024-03-29,160.28
2024-04-01,160.34
2024-04-02,159.13
2024-04-03,160.18
2024-04-04,159.96
2024-04-05,158.82
2024-04-08,161.1
