Date,NAV
2022-01-03,97.62
2022-01-04,97.32
2022-01-05,95.04
2022-01-06,95.36
2022-01-07,96.2
2022-01-10,94.93
2022-01-11,93.79
2022-01-12,92.17
2022-01-13,92.32
2022-01-14,92.05
2022-01-17,91.86
2022-01-18,91.57
2022-01-19,90.67
2022-01-20,91.89
2022-01-21,92.24
2022-01-24,91.13
2022-01-25,90.51
2022-01-26,89.72
2022-01-27,91.21
2022-01-28,92.0
2022-01-31,91.95
2022-02-01,93.74
2022-02-02,95.27
2022-02-03,95.12
2022-02-04,94.79
2022-02-07,94.51
2022-02-08,93.63
2022-02-09,95.45
2022-02-10,94.52
2022-02-11,95.47
2022-02-14,96.24
2022-02-15,96.02
2022-02-16,97.91
2022-02-17,96.43
2022-02-18,96.43
2022-02-21,96.02
2022-02-22,97.06
2022-02-23,97.49
2022-02-24,95.85
2022-02-25,97.16
2022-02-28,97.73
2022-03-01,96.77
2022-03-02,96.5
2022-03-03,95.29
2022-03-04,95.19
2022-03-07,95.42
2022-03-08,95.17
2022-03-09,94.8
2022-03-10,93.27
2022-03-11,93.68
2022-03-14,91.84
2022-03-15,91.95
2022-03-16,90.23
2022-03-17,90.36
2022-03-18,90.44
2022-03-21,90.92
2022-03-22,91.86
2022-03-23,92.99
2022-03-24,91.46
2022-03-25,91.48
2022-03-28,93.57
2022-03-29,93.77
2022-03-30,93.02
2022-03-31,93.02
2022-04-01,92.72
2022-04-04,91.62
2022-04-05,92.57
2022-04-06,93.23
2022-04-07,91.98
2022-04-08,91.97
2022-04-11,91.48
2022-04-12,89.96
2022-04-13,88.62
2022-04-14,87.44
2022-04-15,87.46
2022-04-18,87.08
2022-04-19,86.2
2022-04-20,85.89
2022-04-21,86.72
2022-04-22,87.15
2022-04-25,88.23
2022-04-26,88.09
2022-04-27,89.77
2022-04-28,90.2
2022-04-29,89.79
2022-05-02,89.96
2022-05-03,88.79
2022-05-04,88.57
2022-05-05,89.08
2022-05-06,89.77
2022-05-09,89.44
2022-05-10,92.25
2022-05-11,92.16
2022-05-12,90.56
2022-05-13,91.86
2022-05-16,92.54
2022-05-17,92.85
2022-05-18,92.47
2022-05-19,92.94
2022-05-20,94.64
2022-05-23,94.92
2022-05-24,93.53
2022-05-25,90.16
2022-05-26,90.62
2022-05-27,89.72
2022-05-30,89.7
2022-05-31,88.97
2022-06-01,88.17
2022-06-02,87.48
2022-06-03,86.89
2022-06-06,87.74
2022-06-07,88.4
2022-06-08,87.27
2022-06-09,86.28
2022-06-10,86.74
2022-06-13,87.87
2022-06-14,88.99
2022-06-15,88.06
2022-06-16,89.13
2022-06-17,87.44
2022-06-20,87.31
2022-06-21,87.88
2022-06-22,85.88
2022-06-23,88.06
2022-06-24,89.46
2022-06-27,90.19
2022-06-28,89.3
2022-06-29,89.32
2022-06-30,90.19
2022-07-01,89.14
2022-07-04,89.04
2022-07-05,90.03
2022-07-06,88.62
2022-07-07,89.03
2022-07-08,87.36
2022-07-11,86.49
2022-07-12,86.07
2022-07-13,86.66
2022-07-14,86.04
2022-07-15,86.25
2022-07-18,85.64
2022-07-19,85.19
2022-07-20,86.52
2022-07-21,85.45
2022-07-22,86.29
2022-07-25,86.37
2022-07-26,85.87
2022-07-27,84.73
2022-07-28,83.67
2022-07-29,83.01
2022-08-01,82.94
2022-08-02,83.62
2022-08-03,83.4
2022-08-04,83.25
2022-08-05,83.25
2022-08-08,83.8
2022-08-09,84.53
2022-08-10,83.22
2022-08-11,83.02
2022-08-12,84.33
2022-08-15,83.09
2022-08-16,83.24
2022-08-17,83.15
2022-08-18,82.67
2022-08-19,84.34
2022-08-22,84.45
2022-08-23,86.04
2022-08-24,86.13
2022-08-25,86.67
2022-08-26,86.17
2022-08-29,85.69
2022-08-30,86.18
2022-08-31,86.68
2022-09-01,87.36
2022-09-02,87.82
2022-09-05,86.56
2022-09-06,85.84
2022-09-07,86.77
2022-09-08,84.89
2022-09-09,85.26
2022-09-12,85.23
2022-09-13,86.16
2022-09-14,86.65
2022-09-15,86.07
2022-09-16,85.44
2022-09-19,85.0
2022-09-20,85.66
2022-09-21,83.44
2022-09-22,83.67
2022-09-23,82.87
2022-09-26,83.14
2022-09-27,83.57
2022-09-28,81.98
2022-09-29,81.84
2022-09-30,82.07
2022-10-03,82.24
2022-10-04,82.2
2022-10-05,81.06
2022-10-06,80.07
2022-10-07,78.77
2022-10-10,79.4
2022-10-11,79.37
2022-10-12,79.4
2022-10-13,77.77
2022-10-14,77.82
2022-10-17,78.53
2022-10-18,76.77
2022-10-19,76.31
2022-10-20,74.82
2022-10-21,74.48
2022-10-24,73.66
2022-10-25,74.12
2022-10-26,74.37
2022-10-27,75.74
2022-10-28,75.77
2022-10-31,76.19
2022-11-01,75.71
2022-11-02,74.69
2022-11-03,75.6
2022-11-04,76.93
2022-11-07,77.71
2022-11-08,77.92
2022-11-09,77.03
2022-11-10,78.25
2022-11-11,78.91
2022-11-14,81.02
2022-11-15,79.94
2022-11-16,80.88
2022-11-17,81.51
2022-11-18,81.25
2022-11-21,82.69
2022-11-22,83.18
2022-11-23,82.32
2022-11-24,82.28
2022-11-25,81.41
2022-11-28,81.02
2022-11-29,81.81
2022-11-30,82.88
2022-12-01,83.18
2022-12-02,82.51
2022-12-05,82.97
2022-12-06,83.77
2022-12-07,81.88
2022-12-08,82.08
2022-12-09,81.97
2022-12-12,83.0
2022-12-13,83.47
