Date,NAV
2022-01-03,98.69
2022-01-04,98.87
2022-01-05,99.35
2022-01-06,99.57
2022-01-07,99.88
2022-01-10,98.57
2022-01-11,98.97
2022-01-12,98.21
2022-01-13,97.67
2022-01-14,97.76
2022-01-17,97.49
2022-01-18,97.28
2022-01-19,98.48
2022-01-20,98.41
2022-01-21,98.09
2022-01-24,98.05
2022-01-25,97.01
2022-01-26,97.26
2022-01-27,98.06
2022-01-28,98.45
2022-01-31,98.57
2022-02-01,99.25
2022-02-02,98.78
2022-02-03,98.9
2022-02-04,100.37
2022-02-07,100.16
2022-02-08,100.85
2022-02-09,101.56
2022-02-10,100.88
2022-02-11,101.65
2022-02-14,101.12
2022-02-15,101.63
2022-02-16,101.09
2022-02-17,101.45
2022-02-18,101.66
2022-02-21,101.85
2022-02-22,102.2
2022-02-23,101.75
2022-02-24,100.67
2022-02-25,100.83
2022-02-28,102.01
2022-03-01,102.68
2022-03-02,103.2
2022-03-03,102.77
2022-03-04,103.04
2022-03-07,102.29
2022-03-08,101.94
2022-03-09,102.38
2022-03-10,100.64
2022-03-11,102.45
2022-03-14,101.2
2022-03-15,103.17
2022-03-16,102.41
2022-03-17,101.64
2022-03-18,101.32
2022-03-21,100.96
2022-03-22,100.44
2022-03-23,100.15
2022-03-24,100.32
2022-03-25,99.5
2022-03-28,100.42
2022-03-29,101.92
2022-03-30,100.05
2022-03-31,101.99
2022-04-01,102.84
2022-04-04,103.18
2022-04-05,102.68
2022-04-06,102.93
2022-04-07,103.91
2022-04-08,106.6
2022-04-11,108.87
2022-04-12,107.42
2022-04-13,107.29
2022-04-14,107.45
2022-04-15,108.87
2022-04-18,108.87
2022-04-19,108.19
2022-04-20,108.33
2022-04-21,108.02
2022-04-22,109.09
2022-04-25,111.56
2022-04-26,112.55
2022-04-27,113.58
2022-04-28,114.89
2022-04-29,115.43
2022-05-02,115.11
2022-05-03,114.89
2022-05-04,116.06
2022-05-05,116.43
2022-05-06,115.53
2022-05-09,116.92
2022-05-10,116.23
2022-05-11,115.18
2022-05-12,114.38
2022-05-13,114.77
2022-05-16,115.82
2022-05-17,116.16
2022-05-18,115.68
2022-05-19,114.95
2022-05-20,115.8
2022-05-23,115.79
2022-05-24,116.21
2022-05-25,116.15
2022-05-26,116.53
2022-05-27,117.0
2022-05-30,119.51
2022-05-31,119.99
2022-06-01,119.68
2022-06-02,119.94
2022-06-03,119.07
2022-06-06,118.19
2022-06-07,119.52
2022-06-08,119.9
2022-06-09,121.1
2022-06-10,119.56
2022-06-13,118.66
2022-06-14,119.04
2022-06-15,118.29
2022-06-16,116.95
2022-06-17,115.95
2022-06-20,115.71
2022-06-21,116.2
