Date,NAV
2022-01-03,97.75
2022-01-04,98.82
2022-01-05,100.59
2022-01-06,100.86
2022-01-07,99.33
2022-01-10,100.16
2022-01-11,99.47
2022-01-12,99.74
2022-01-13,100.5
2022-01-14,101.13
2022-01-17,102.29
2022-01-18,102.52
2022-01-19,102.77
2022-01-20,103.59
2022-01-21,103.59
2022-01-24,102.99
2022-01-25,103.52
2022-01-26,102.47
2022-01-27,102.47
2022-01-28,101.17
2022-01-31,100.7
2022-02-01,100.26
2022-02-02,99.36
2022-02-03,100.54
2022-02-04,101.64
2022-02-07,103.03
2022-02-08,102.92
2022-02-09,102.57
2022-02-10,103.45
2022-02-11,103.66
2022-02-14,103.86
2022-02-15,101.4
2022-02-16,102.24
2022-02-17,102.94
2022-02-18,103.02
2022-02-21,103.91
2022-02-22,104.59
2022-02-23,103.98
2022-02-24,103.84
2022-02-25,102.91
2022-02-28,104.45
2022-03-01,105.51
2022-03-02,104.77
2022-03-03,105.47
2022-03-04,105.83
2022-03-07,105.23
2022-03-08,105.43
2022-03-09,106.37
2022-03-10,107.39
2022-03-11,109.8
2022-03-14,109.98
2022-03-15,109.82
2022-03-16,110.46
2022-03-17,110.36
2022-03-18,109.85
2022-03-21,109.01
2022-03-22,105.66
2022-03-23,106.47
2022-03-24,104.92
2022-03-25,104.12
2022-03-28,104.49
2022-03-29,104.25
2022-03-30,106.48
2022-03-31,105.05
2022-04-01,107.36
2022-04-04,108.83
2022-04-05,109.81
2022-04-06,111.33
2022-04-07,111.82
2022-04-08,110.2
2022-04-11,110.79
2022-04-12,109.39
2022-04-13,108.94
2022-04-14,108.94
2022-04-15,108.11
2022-04-18,109.14
2022-04-19,109.0
2022-04-20,109.49
2022-04-21,109.56
2022-04-22,109.77
2022-04-25,108.96
2022-04-26,107.87
2022-04-27,107.8
2022-04-28,106.91
2022-04-29,108.38
2022-05-02,107.09
2022-05-03,109.5
2022-05-04,109.89
2022-05-05,110.03
2022-05-06,109.57
2022-05-09,110.31
2022-05-10,110.19
2022-05-11,110.57
2022-05-12,111.49
2022-05-13,112.24
2022-05-16,113.56
2022-05-17,114.18
2022-05-18,113.31
2022-05-19,111.31
2022-05-20,111.6
2022-05-23,111.9
2022-05-24,113.91
2022-05-25,113.87
2022-05-26,114.33
2022-05-27,115.18
2022-05-30,115.78
2022-05-31,116.7
2022-06-01,115.96
2022-06-02,115.07
2022-06-03,114.87
2022-06-06,112.77
2022-06-07,112.81
2022-06-08,112.23
2022-06-09,112.64
2022-06-10,112.45
2022-06-13,111.51
2022-06-14,112.91
2022-06-15,113.07
2022-06-16,114.01
2022-06-17,114.27
2022-06-20,114.82
2022-06-21,113.54
2022-06-22,114.9
2022-06-23,115.85
2022-06-24,115.92
2022-06-27,116.28
2022-06-28,117.37
2022-06-29,117.07
2022-06-30,115.57
2022-07-01,115.3
2022-07-04,115.53
2022-07-05,115.58
2022-07-06,116.98
2022-07-07,116.1
2022-07-08,115.34
2022-07-11,114.36
2022-07-12,114.87
2022-07-13,113.43
2022-07-14,114.25
2022-07-15,113.4
2022-07-18,112.7
2022-07-19,114.55
2022-07-20,115.87
2022-07-21,116.07
2022-07-22,114.84
2022-07-25,116.93
2022-07-26,116.81
2022-07-27,117.14
2022-07-28,118.13
2022-07-29,116.25
2022-08-01,115.69
2022-08-02,115.7
2022-08-03,115.91
2022-08-04,114.69
2022-08-05,115.1
2022-08-08,115.21
2022-08-09,116.96
2022-08-10,118.04
2022-08-11,117.85
2022-08-12,117.73
2022-08-15,118.83
2022-08-16,119.19
2022-08-17,117.9
2022-08-18,120.07
2022-08-19,119.16
2022-08-22,121.72
2022-08-23,122.23
2022-08-24,121.67
2022-08-25,119.39
2022-08-26,120.24
2022-08-29,118.77
2022-08-30,119.21
2022-08-31,121.22
2022-09-01,120.17
2022-09-02,120.98
2022-09-05,120.25
2022-09-06,121.47
2022-09-07,121.61
2022-09-08,121.67
2022-09-09,122.96
2022-09-12,123.67
2022-09-13,122.94
2022-09-14,124.81
2022-09-15,123.35
2022-09-16,123.71
2022-09-19,122.96
2022-09-20,121.56
2022-09-21,120.5
2022-09-22,120.53
2022-09-23,120.96
2022-09-26,122.1
2022-09-27,123.66
2022-09-28,124.02
2022-09-29,123.65
2022-09-30,124.77
2022-10-03,124.24
2022-10-04,122.72
2022-10-05,123.74
2022-10-06,125.14
2022-10-07,124.4
2022-10-10,126.44
2022-10-11,127.11
2022-10-12,127.62
2022-10-13,127.18
2022-10-14,128.28
2022-10-17,126.84
2022-10-18,126.58
2022-10-19,125.92
2022-10-20,124.7
2022-10-21,125.64
2022-10-24,126.06
2022-10-25,126.94
2022-10-26,126.75
2022-10-27,127.81
2022-10-28,127.97
