Date,NAV
2022-01-03,99.33
2022-01-04,97.79
2022-01-05,98.21
2022-01-06,99.19
2022-01-07,100.07
2022-01-10,99.88
2022-01-11,99.15
2022-01-12,99.98
2022-01-13,100.7
2022-01-14,100.99
2022-01-17,102.82
2022-01-18,102.87
2022-01-19,102.69
2022-01-20,102.37
2022-01-21,100.89
2022-01-24,101.63
2022-01-25,101.61
2022-01-26,102.2
2022-01-27,104.12
2022-01-28,103.81
2022-01-31,101.55
2022-02-01,102.11
2022-02-02,102.36
2022-02-03,101.71
2022-02-04,102.18
2022-02-07,103.05
2022-02-08,102.18
2022-02-09,101.96
2022-02-10,103.52
2022-02-11,102.88
2022-02-14,103.02
2022-02-15,100.48
2022-02-16,99.08
2022-02-17,99.32
2022-02-18,100.62
2022-02-21,99.34
2022-02-22,99.5
2022-02-23,99.2
2022-02-24,100.23
2022-02-25,99.1
2022-02-28,99.61
2022-03-01,99.03
2022-03-02,99.34
2022-03-03,99.48
2022-03-04,99.31
2022-03-07,99.87
2022-03-08,99.99
2022-03-09,99.94
2022-03-10,99.66
2022-03-11,99.82
2022-03-14,100.12
2022-03-15,99.22
2022-03-16,98.95
2022-03-17,97.97
2022-03-18,98.01
2022-03-21,97.5
2022-03-22,98.35
2022-03-23,99.1
2022-03-24,98.26
2022-03-25,98.34
2022-03-28,99.06
2022-03-29,98.96
2022-03-30,98.31
2022-03-31,97.3
2022-04-01,98.23
2022-04-04,99.22
2022-04-05,99.09
2022-04-06,99.93
2022-04-07,97.05
2022-04-08,98.46
2022-04-11,98.38
2022-04-12,98.6
2022-04-13,98.36
2022-04-14,99.84
2022-04-15,98.86
2022-04-18,100.41
2022-04-19,100.89
2022-04-20,101.59
2022-04-21,101.34
2022-04-22,100.11
2022-04-25,101.12
2022-04-26,101.51
2022-04-27,102.96
2022-04-28,102.84
2022-04-29,102.5
2022-05-02,103.97
2022-05-03,105.96
2022-05-04,106.05
2022-05-05,105.38
2022-05-06,106.27
2022-05-09,106.1
2022-05-10,106.78
2022-05-11,106.6
2022-05-12,108.24
2022-05-13,107.62
2022-05-16,108.18
2022-05-17,107.77
2022-05-18,107.57
2022-05-19,107.24
2022-05-20,108.06
2022-05-23,109.06
2022-05-24,109.69
2022-05-25,109.67
2022-05-26,109.89
2022-05-27,110.86
2022-05-30,111.87
2022-05-31,109.26
2022-06-01,109.07
2022-06-02,108.93
2022-06-03,109.68
2022-06-06,109.69
2022-06-07,110.49
2022-06-08,109.49
2022-06-09,109.83
2022-06-10,110.81
2022-06-13,109.41
2022-06-14,112.01
2022-06-15,113.28
2022-06-16,113.36
2022-06-17,112.61
2022-06-20,112.52
2022-06-21,112.68
2022-06-22,113.2
2022-06-23,114.78
2022-06-24,114.39
2022-06-27,115.03
2022-06-28,113.82
2022-06-29,113.48
