Date,NAV
2022-01-03,100.08
2022-01-04,99.59
2022-01-05,101.14
2022-01-06,102.4
2022-01-07,103.28
2022-01-10,104.15
2022-01-11,104.36
2022-01-12,105.74
2022-01-13,105.53
2022-01-14,107.73
2022-01-17,106.86
2022-01-18,105.82
2022-01-19,104.5
2022-01-20,103.36
2022-01-21,101.81
2022-01-24,102.1
2022-01-25,103.04
2022-01-26,103.15
2022-01-27,101.85
2022-01-28,101.46
2022-01-31,102.38
2022-02-01,102.12
2022-02-02,101.4
2022-02-03,99.96
2022-02-04,99.62
2022-02-07,99.0
2022-02-08,98.99
2022-02-09,99.55
2022-02-10,99.35
2022-02-11,99.61
2022-02-14,100.16
2022-02-15,99.01
2022-02-16,100.98
2022-02-17,100.32
2022-02-18,100.92
2022-02-21,99.86
2022-02-22,100.05
2022-02-23,100.28
2022-02-24,102.02
2022-02-25,101.86
2022-02-28,103.24
2022-03-01,103.61
2022-03-02,105.54
2022-03-03,103.84
2022-03-04,104.41
2022-03-07,101.81
2022-03-08,101.84
2022-03-09,102.94
2022-03-10,104.46
2022-03-11,105.28
2022-03-14,105.07
2022-03-15,105.7
2022-03-16,108.29
2022-03-17,108.45
2022-03-18,109.49
2022-03-21,109.14
2022-03-22,110.29
2022-03-23,111.28
2022-03-24,110.74
2022-03-25,111.6
2022-03-28,112.51
2022-03-29,113.33
2022-03-30,113.37
2022-03-31,114.67
2022-04-01,113.82
2022-04-04,113.91
2022-04-05,114.1
2022-04-06,115.35
2022-04-07,114.47
2022-04-08,114.79
2022-04-11,114.37
2022-04-12,114.56
2022-04-13,115.04
2022-04-14,113.84
2022-04-15,115.18
2022-04-18,115.69
2022-04-19,114.91
2022-04-20,114.65
2022-04-21,116.22
2022-04-22,116.72
2022-04-25,115.84
2022-04-26,115.13
2022-04-27,115.84
2022-04-28,116.66
2022-04-29,117.1
2022-05-02,116.89
2022-05-03,117.78
2022-05-04,117.55
2022-05-05,116.78
2022-05-06,118.44
2022-05-09,119.01
2022-05-10,118.31
2022-05-11,118.52
2022-05-12,118.63
2022-05-13,118.36
2022-05-16,118.67
2022-05-17,117.82
2022-05-18,118.78
2022-05-19,118.85
2022-05-20,117.32
2022-05-23,117.17
2022-05-24,116.64
2022-05-25,113.73
2022-05-26,113.65
2022-05-27,114.77
2022-05-30,114.74
2022-05-31,115.53
2022-06-01,115.62
2022-06-02,115.24
2022-06-03,114.59
2022-06-06,113.39
2022-06-07,114.39
2022-06-08,115.2
2022-06-09,115.0
2022-06-10,113.06
2022-06-13,113.61
2022-06-14,112.79
2022-06-15,113.01
2022-06-16,111.55
2022-06-17,111.72
2022-06-20,111.67
2022-06-21,109.34
2022-06-22,111.04
2022-06-23,110.79
2022-06-24,110.61
2022-06-27,111.23
2022-06-28,111.26
2022-06-29,111.7
2022-06-30,110.64
2022-07-01,110.58
2022-07-04,108.75
2022-07-05,108.59
2022-07-06,110.11
2022-07-07,108.69
2022-07-08,108.42
2022-07-11,106.37
2022-07-12,106.46
2022-07-13,107.01
2022-07-14,107.47
2022-07-15,106.95
2022-07-18,104.88
2022-07-19,103.72
2022-07-20,105.06
2022-07-21,106.02
2022-07-22,106.01
2022-07-25,106.25
2022-07-26,105.3
2022-07-27,106.67
2022-07-28,106.03
2022-07-29,106.55
2022-08-01,105.3
2022-08-02,105.2
2022-08-03,106.53
2022-08-04,105.67
2022-08-05,106.49
2022-08-08,105.49
2022-08-09,104.67
2022-08-10,104.74
2022-08-11,105.79
2022-08-12,105.58
2022-08-15,106.28
2022-08-16,107.5
2022-08-17,106.81
2022-08-18,105.36
2022-08-19,105.09
2022-08-22,106.44
2022-08-23,105.71
2022-08-24,106.8
2022-08-25,106.62
2022-08-26,108.46
2022-08-29,110.78
2022-08-30,111.89
2022-08-31,110.33
2022-09-01,108.0
2022-09-02,108.14
2022-09-05,109.13
2022-09-06,109.71
2022-09-07,109.07
2022-09-08,107.66
2022-09-09,108.67
2022-09-12,110.61
2022-09-13,110.02
2022-09-14,110.93
2022-09-15,113.61
2022-09-16,113.5
2022-09-19,113.41
2022-09-20,114.05
2022-09-21,113.85
2022-09-22,115.26
2022-09-23,114.94
2022-09-26,114.99
2022-09-27,113.63
2022-09-28,113.47
2022-09-29,112.54
2022-09-30,112.97
2022-10-03,111.39
2022-10-04,112.45
2022-10-05,111.65
2022-10-06,113.52
2022-10-07,114.97
2022-10-10,115.59
2022-10-11,114.13
2022-10-12,113.58
2022-10-13,112.76
2022-10-14,112.07
2022-10-17,113.73
2022-10-18,113.66
2022-10-19,113.08
2022-10-20,112.41
2022-10-21,111.96
2022-10-24,112.57
2022-10-25,111.02
2022-10-26,111.2
2022-10-27,111.71
2022-10-28,110.05
2022-10-31,108.71
2022-11-01,108.75
2022-11-02,110.27
2022-11-03,111.55
2022-11-04,111.02
2022-11-07,112.51
2022-11-08,112.27
2022-11-09,112.02
2022-11-10,112.2
2022-11-11,113.12
2022-11-14,112.59
2022-11-15,112.27
2022-11-16,111.1
2022-11-17,111.53
2022-11-18,112.54
2022-11-21,113.62
2022-11-22,112.33
2022-11-23,112.03
2022-11-24,113.36
2022-11-25,113.67
2022-11-28,113.78
2022-11-29,113.87
2022-11-30,114.49
2022-12-01,114.86
2022-12-02,114.36
2022-12-05,115.32
2022-12-06,114.2
2022-12-07,115.6
2022-12-08,114.79
2022-12-09,115.42
2022-12-12,115.33
2022-12-13,114.93
2022-12-14,116.37
2022-12-15,117.2
2022-12-16,117.22
2022-12-19,119.04
2022-12-20,120.1
2022-12-21,119.38
2022-12-22,117.2
2022-12-23,117.38
2022-12-26,118.85
2022-12-27,119.54
2022-12-28,121.19
2022-12-29,120.67
2022-12-30,120.64
2023-01-02,120.62
2023-01-03,120.94
2023-01-04,121.79
2023-01-05,123.5
2023-01-06,125.43
2023-01-09,127.17
2023-01-10,127.92
2023-01-11,127.66
2023-01-12,127.97
2023-01-13,128.7
2023-01-16,128.92
2023-01-17,128.08
2023-01-18,127.7
2023-01-19,128.65
2023-01-20,128.48
2023-01-23,128.58
2023-01-24,128.59
2023-01-25,127.77
2023-01-26,127.68
2023-01-27,127.31
2023-01-30,126.69
2023-01-31,125.72
2023-02-01,125.69
2023-02-02,126.39
2023-02-03,127.59
2023-02-06,126.28
2023-02-07,127.97
2023-02-08,128.34
2023-02-09,127.29
2023-02-10,126.97
2023-02-13,125.17
2023-02-14,123.63
2023-02-15,125.43
2023-02-16,124.81
2023-02-17,125.43
2023-02-20,125.4
2023-02-21,125.49
2023-02-22,125.94
2023-02-23,123.94
2023-02-24,125.34
2023-02-27,125.32
2023-02-28,124.89
2023-03-01,125.44
2023-03-02,124.8
2023-03-03,125.09
2023-03-06,125.0
2023-03-07,125.79
2023-03-08,125.66
2023-03-09,124.71
2023-03-10,125.15
2023-03-13,124.96
2023-03-14,123.22
2023-03-15,123.5
2023-03-16,123.04
2023-03-17,123.47
2023-03-20,122.69
2023-03-21,121.57
2023-03-22,122.83
2023-03-23,123.75
2023-03-24,123.82
2023-03-27,124.34
2023-03-28,125.23
2023-03-29,125.3
2023-03-30,124.17
2023-03-31,124.55
2023-04-03,125.63
2023-04-04,126.31
2023-04-05,126.45
2023-04-06,127.09
2023-04-07,126.95
2023-04-10,128.07
2023-04-11,129.5
2023-04-12,128.28
2023-04-13,129.48
2023-04-14,131.8
2023-04-17,132.4
2023-04-18,133.47
2023-04-19,132.9
2023-04-20,132.48
2023-04-21,132.35
2023-04-24,132.02
2023-04-25,130.79
2023-04-26,130.7
2023-04-27,131.62
2023-04-28,130.4
2023-05-01,130.66
2023-05-02,130.88
2023-05-03,130.66
2023-05-04,131.24
2023-05-05,131.72
2023-05-08,131.43
2023-05-09,132.57
2023-05-10,133.21
2023-05-11,134.86
2023-05-12,134.88
2023-05-15,134.64
2023-05-16,134.51
2023-05-17,135.77
2023-05-18,135.7
2023-05-19,135.69
2023-05-22,137.73
2023-05-23,136.47
2023-05-24,136.9
2023-05-25,136.92
2023-05-26,136.75
2023-05-29,135.88
2023-05-30,135.29
2023-05-31,134.97
2023-06-01,135.54
2023-06-02,136.47
2023-06-05,134.78
2023-06-06,133.65
2023-06-07,134.28
2023-06-08,134.99
2023-06-09,133.61
2023-06-12,134.56
2023-06-13,134.63
2023-06-14,135.46
2023-06-15,134.69
2023-06-16,133.38
2023-06-19,133.15
2023-06-20,132.96
2023-06-21,132.72
2023-06-22,132.41
2023-06-23,134.19
2023-06-26,132.57
2023-06-27,131.8
2023-06-28,131.46
2023-06-29,131.57
2023-06-30,132.36
2023-07-03,133.3
2023-07-04,134.46
2023-07-05,135.02
2023-07-06,133.37
2023-07-07,131.79
2023-07-10,133.01
2023-07-11,134.18
2023-07-12,134.89
2023-07-13,134.15
2023-07-14,133.91
2023-07-17,133.59
2023-07-18,132.65
2023-07-19,132.98
2023-07-20,135.22
2023-07-21,134.8
2023-07-24,136.18
2023-07-25,135.38
2023-07-26,133.92
2023-07-27,134.99
2023-07-28,134.85
2023-07-31,136.2
2023-08-01,137.75
2023-08-02,137.55
2023-08-03,138.97
2023-08-04,138.18
2023-08-07,137.37
2023-08-08,138.52
2023-08-09,137.05
2023-08-10,137.13
2023-08-11,138.46
2023-08-14,139.86
2023-08-15,139.5
2023-08-16,140.59
2023-08-17,139.55
2023-08-18,138.96
2023-08-21,139.27
2023-08-22,139.73
2023-08-23,138.76
2023-08-24,140.71
2023-08-25,138.91
2023-08-28,139.04
2023-08-29,139.32
2023-08-30,137.65
2023-08-31,139.05
2023-09-01,138.39
2023-09-04,138.57
2023-09-05,138.98
2023-09-06,137.61
2023-09-07,136.61
2023-09-08,138.26
2023-09-11,138.27
2023-09-12,135.65
2023-09-13,135.43
2023-09-14,135.48
2023-09-15,135.78
2023-09-18,133.86
2023-09-19,133.91
2023-09-20,133.16
2023-09-21,133.46
2023-09-22,134.05
2023-09-25,134.53
2023-09-26,136.01
2023-09-27,138.28
2023-09-28,137.23
2023-09-29,136.92
2023-10-02,137.75
2023-10-03,137.7
2023-10-04,135.06
2023-10-05,134.95
2023-10-06,136.26
2023-10-09,134.95
2023-10-10,135.25
2023-10-11,133.42
2023-10-12,134.37
2023-10-13,134.69
2023-10-16,134.2
2023-10-17,133.86
2023-10-18,132.44
2023-10-19,133.53
2023-10-20,132.81
2023-10-23,133.39
2023-10-24,132.51
2023-10-25,134.79
2023-10-26,136.43
2023-10-27,138.58
2023-10-30,140.85
2023-10-31,140.3
2023-11-01,139.5
2023-11-02,141.6
2023-11-03,141.54
2023-11-06,142.45
2023-11-07,141.91
2023-11-08,141.39
2023-11-09,142.3
2023-11-10,140.41
2023-11-13,141.27
2023-11-14,141.88
2023-11-15,141.43
2023-11-16,141.53
2023-11-17,141.79
2023-11-20,142.11
2023-11-21,142.88
2023-11-22,142.14
2023-11-23,144.92
2023-11-24,144.8
2023-11-27,144.74
2023-11-28,146.77
2023-11-29,145.02
2023-11-30,147.03
2023-12-01,147.21
2023-12-04,146.76
2023-12-05,145.72
2023-12-06,144.53
2023-12-07,144.27
2023-12-08,144.63
2023-12-11,145.33
2023-12-12,145.67
2023-12-13,145.24
2023-12-14,146.66
2023-12-15,149.42
2023-12-18,150.99
2023-12-19,150.71
2023-12-20,151.29
2023-12-21,151.94
2023-12-22,153.62
2023-12-25,153.37
2023-12-26,152.48
2023-12-27,153.69
2023-12-28,154.18
2023-12-29,153.15
2024-01-01,153.94
2024-01-02,155.86
2024-01-03,155.24
2024-01-04,154.43
2024-01-05,154.54
2024-01-08,155.3
2024-01-09,155.31
2024-01-10,156.52
2024-01-11,156.86
2024-01-12,157.95
2024-01-15,157.31
2024-01-16,156.17
2024-01-17,155.91
2024-01-18,154.64
2024-01-19,155.13
2024-01-22,153.19
2024-01-23,152.82
2024-01-24,152.61
2024-01-25,151.65
