Date,NAV
2022-01-03,98.86
2022-01-04,98.7
2022-01-05,98.09
2022-01-06,96.35
2022-01-07,97.49
2022-01-10,96.87
2022-01-11,98.15
2022-01-12,99.11
2022-01-13,99.74
2022-01-14,100.44
2022-01-17,99.9
2022-01-18,101.84
2022-01-19,101.96
2022-01-20,102.34
2022-01-21,101.78
2022-01-24,100.92
2022-01-25,101.48
2022-01-26,101.78
2022-01-27,101.07
2022-01-28,99.71
2022-01-31,98.52
2022-02-01,99.8
2022-02-02,99.26
2022-02-03,99.01
2022-02-04,100.54
2022-02-07,99.49
2022-02-08,98.85
2022-02-09,98.16
2022-02-10,99.86
2022-02-11,101.93
2022-02-14,102.76
2022-02-15,103.62
2022-02-16,103.12
2022-02-17,105.15
2022-02-18,105.5
2022-02-21,106.43
2022-02-22,106.41
2022-02-23,106.22
2022-02-24,107.96
2022-02-25,108.58
2022-02-28,110.11
2022-03-01,110.45
2022-03-02,109.68
2022-03-03,109.18
2022-03-04,109.36
2022-03-07,108.81
2022-03-08,107.79
2022-03-09,109.07
2022-03-10,108.6
2022-03-11,108.82
2022-03-14,109.2
2022-03-15,108.69
2022-03-16,110.22
2022-03-17,109.18
2022-03-18,109.52
2022-03-21,109.85
2022-03-22,109.88
2022-03-23,108.66
2022-03-24,109.61
2022-03-25,110.43
2022-03-28,109.84
2022-03-29,110.62
2022-03-30,111.08
2022-03-31,109.88
2022-04-01,109.11
2022-04-04,110.32
2022-04-05,110.71
2022-04-06,110.23
2022-04-07,109.45
2022-04-08,109.01
2022-04-11,108.65
2022-04-12,107.88
2022-04-13,106.22
2022-04-14,107.44
2022-04-15,108.49
2022-04-18,107.3
2022-04-19,107.52
2022-04-20,106.69
2022-04-21,106.51
2022-04-22,106.25
2022-04-25,105.9
2022-04-26,107.98
2022-04-27,107.62
2022-04-28,106.89
2022-04-29,106.21
2022-05-02,107.34
2022-05-03,105.76
2022-05-04,105.08
2022-05-05,106.61
2022-05-06,106.93
2022-05-09,107.2
2022-05-10,109.42
2022-05-11,109.74
2022-05-12,109.11
2022-05-13,108.91
2022-05-16,107.86
2022-05-17,109.19
2022-05-18,109.85
2022-05-19,111.05
2022-05-20,112.34
2022-05-23,112.01
2022-05-24,111.15
2022-05-25,111.17
2022-05-26,110.38
2022-05-27,110.63
2022-05-30,111.84
2022-05-31,111.75
2022-06-01,111.98
2022-06-02,111.97
2022-06-03,112.85
2022-06-06,112.26
2022-06-07,110.14
2022-06-08,110.7
2022-06-09,111.76
2022-06-10,112.29
2022-06-13,111.73
2022-06-14,110.67
2022-06-15,111.25
2022-06-16,111.47
2022-06-17,111.42
2022-06-20,113.33
2022-06-21,112.46
2022-06-22,114.31
2022-06-23,114.43
2022-06-24,112.67
2022-06-27,112.57
2022-06-28,113.61
2022-06-29,113.33
2022-06-30,111.93
2022-07-01,111.85
2022-07-04,111.07
2022-07-05,111.64
2022-07-06,112.5
2022-07-07,111.52
2022-07-08,110.89
2022-07-11,111.73
2022-07-12,110.95
2022-07-13,109.95
2022-07-14,108.85
2022-07-15,109.28
2022-07-18,109.67
2022-07-19,109.07
2022-07-20,109.15
2022-07-21,110.76
2022-07-22,109.87
2022-07-25,107.99
2022-07-26,108.53
2022-07-27,108.5
2022-07-28,107.87
2022-07-29,108.6
2022-08-01,109.52
2022-08-02,107.39
2022-08-03,106.82
2022-08-04,109.22
2022-08-05,109.88
2022-08-08,110.64
2022-08-09,111.89
2022-08-10,111.99
2022-08-11,112.86
2022-08-12,113.66
2022-08-15,114.28
2022-08-16,114.04
2022-08-17,114.29
2022-08-18,113.78
2022-08-19,113.87
2022-08-22,112.79
2022-08-23,112.07
2022-08-24,111.87
2022-08-25,111.01
2022-08-26,110.58
2022-08-29,110.5
2022-08-30,110.98
2022-08-31,112.01
2022-09-01,111.63
2022-09-02,113.04
2022-09-05,114.06
2022-09-06,114.65
2022-09-07,114.88
2022-09-08,115.28
2022-09-09,116.55
2022-09-12,117.85
2022-09-13,119.26
2022-09-14,119.39
2022-09-15,120.02
2022-09-16,121.44
2022-09-19,120.9
2022-09-20,120.66
2022-09-21,120.76
2022-09-22,121.74
2022-09-23,122.73
2022-09-26,122.58
2022-09-27,121.15
2022-09-28,121.48
2022-09-29,120.64
2022-09-30,119.23
2022-10-03,118.05
2022-10-04,118.45
2022-10-05,119.89
2022-10-06,120.01
2022-10-07,120.3
2022-10-10,121.57
2022-10-11,120.1
2022-10-12,120.7
2022-10-13,120.77
2022-10-14,121.42
2022-10-17,121.01
2022-10-18,120.28
2022-10-19,120.5
2022-10-20,122.23
2022-10-21,123.17
2022-10-24,122.74
2022-10-25,121.48
2022-10-26,119.88
2022-10-27,121.27
2022-10-28,120.4
2022-10-31,120.15
2022-11-01,121.55
2022-11-02,120.02
2022-11-03,121.59
2022-11-04,121.42
2022-11-07,120.35
2022-11-08,120.18
2022-11-09,119.54
2022-11-10,120.06
2022-11-11,119.49
2022-11-14,117.66
2022-11-15,117.52
2022-11-16,116.24
2022-11-17,116.53
2022-11-18,115.42
2022-11-21,115.01
2022-11-22,115.27
2022-11-23,115.14
2022-11-24,115.47
2022-11-25,116.23
2022-11-28,115.15
2022-11-29,115.17
2022-11-30,111.92
2022-12-01,112.25
2022-12-02,112.03
2022-12-05,111.12
2022-12-06,111.52
2022-12-07,112.77
2022-12-08,112.38
2022-12-09,111.51
2022-12-12,111.76
2022-12-13,110.5
2022-12-14,109.92
2022-12-15,111.22
2022-12-16,111.37
2022-12-19,109.57
2022-12-20,107.85
2022-12-21,108.09
2022-12-22,109.03
2022-12-23,107.5
2022-12-26,108.03
2022-12-27,109.44
2022-12-28,111.4
2022-12-29,111.81
2022-12-30,112.4
2023-01-02,110.35
2023-01-03,112.53
2023-01-04,112.03
2023-01-05,111.18
2023-01-06,111.0
2023-01-09,112.6
2023-01-10,114.88
2023-01-11,115.09
2023-01-12,116.17
2023-01-13,116.29
2023-01-16,115.33
2023-01-17,116.89
2023-01-18,116.35
2023-01-19,117.96
2023-01-20,119.34
2023-01-23,120.04
2023-01-24,121.94
2023-01-25,124.26
2023-01-26,124.16
2023-01-27,123.43
2023-01-30,121.65
2023-01-31,123.97
2023-02-01,123.61
2023-02-02,124.83
2023-02-03,124.17
2023-02-06,125.79
2023-02-07,125.17
2023-02-08,124.05
2023-02-09,123.93
2023-02-10,123.47
2023-02-13,124.15
2023-02-14,124.18
2023-02-15,124.89
2023-02-16,124.67
2023-02-17,124.09
2023-02-20,123.59
2023-02-21,125.71
2023-02-22,126.02
2023-02-23,124.11
2023-02-24,123.67
2023-02-27,123.85
2023-02-28,125.77
2023-03-01,126.88
2023-03-02,126.04
2023-03-03,128.54
2023-03-06,128.59
2023-03-07,129.92
2023-03-08,128.84
2023-03-09,126.52
2023-03-10,125.19
2023-03-13,122.02
2023-03-14,124.22
2023-03-15,124.51
2023-03-16,123.67
2023-03-17,124.2
2023-03-20,124.47
2023-03-21,125.17
2023-03-22,126.46
2023-03-23,126.25
2023-03-24,125.45
2023-03-27,126.36
2023-03-28,127.24
2023-03-29,127.42
2023-03-30,129.68
2023-03-31,129.32
2023-04-03,128.5
2023-04-04,129.0
2023-04-05,128.4
2023-04-06,128.98
2023-04-07,128.22
2023-04-10,127.9
2023-04-11,129.87
2023-04-12,129.55
2023-04-13,128.83
2023-04-14,130.08
2023-04-17,129.11
2023-04-18,128.5
2023-04-19,129.15
2023-04-20,130.17
2023-04-21,131.47
2023-04-24,130.81
2023-04-25,131.48
2023-04-26,131.1
2023-04-27,130.57
2023-04-28,131.85
2023-05-01,131.38
2023-05-02,131.74
2023-05-03,131.98
2023-05-04,130.99
2023-05-05,132.03
2023-05-08,132.67
2023-05-09,130.77
2023-05-10,131.12
2023-05-11,130.43
2023-05-12,131.61
2023-05-15,130.24
2023-05-16,129.97
2023-05-17,130.41
2023-05-18,130.54
2023-05-19,131.39
2023-05-22,129.95
2023-05-23,131.68
2023-05-24,132.28
2023-05-25,133.72
2023-05-26,134.68
2023-05-29,134.75
2023-05-30,133.54
2023-05-31,133.06
2023-06-01,134.73
2023-06-02,136.19
2023-06-05,135.65
2023-06-06,132.92
2023-06-07,132.78
2023-06-08,132.58
2023-06-09,132.41
2023-06-12,133.01
2023-06-13,133.97
2023-06-14,135.04
2023-06-15,135.57
2023-06-16,133.85
2023-06-19,133.58
2023-06-20,135.97
2023-06-21,136.42
2023-06-22,136.87
2023-06-23,137.31
2023-06-26,137.81
2023-06-27,135.5
2023-06-28,135.34
2023-06-29,135.38
2023-06-30,136.75
2023-07-03,136.87
2023-07-04,135.31
2023-07-05,135.82
2023-07-06,135.09
2023-07-07,133.96
2023-07-10,133.2
2023-07-11,133.83
2023-07-12,135.16
2023-07-13,135.73
2023-07-14,136.44
2023-07-17,136.99
2023-07-18,137.17
2023-07-19,137.95
2023-07-20,135.61
2023-07-21,135.8
2023-07-24,134.84
2023-07-25,136.08
2023-07-26,136.01
2023-07-27,136.12
2023-07-28,134.7
2023-07-31,135.8
2023-08-01,136.5
2023-08-02,137.14
2023-08-03,136.41
2023-08-04,135.71
2023-08-07,136.02
2023-08-08,135.4
2023-08-09,135.92
2023-08-10,133.84
2023-08-11,133.43
2023-08-14,135.31
2023-08-15,135.83
2023-08-16,136.07
2023-08-17,138.14
2023-08-18,135.88
2023-08-21,135.15
2023-08-22,134.83
2023-08-23,135.76
2023-08-24,136.72
2023-08-25,135.93
2023-08-28,137.01
2023-08-29,136.69
2023-08-30,137.98
2023-08-31,137.03
2023-09-01,136.98
2023-09-04,136.57
2023-09-05,137.71
2023-09-06,137.27
2023-09-07,137.3
2023-09-08,137.89
2023-09-11,138.52
2023-09-12,139.48
2023-09-13,139.77
2023-09-14,139.44
2023-09-15,139.17
2023-09-18,139.27
2023-09-19,139.6
2023-09-20,139.53
2023-09-21,139.63
2023-09-22,138.2
2023-09-25,138.94
2023-09-26,139.2
2023-09-27,140.29
2023-09-28,140.37
2023-09-29,138.71
2023-10-02,138.43
2023-10-03,138.31
2023-10-04,139.13
2023-10-05,137.14
2023-10-06,137.26
2023-10-09,137.86
2023-10-10,137.28
2023-10-11,137.43
2023-10-12,136.88
2023-10-13,136.23
2023-10-16,135.91
2023-10-17,135.27
2023-10-18,136.04
2023-10-19,135.38
2023-10-20,134.56
2023-10-23,136.41
2023-10-24,137.45
2023-10-25,135.67
2023-10-26,134.98
2023-10-27,135.31
2023-10-30,135.71
2023-10-31,134.3
2023-11-01,135.54
2023-11-02,136.44
2023-11-03,137.0
2023-11-06,138.44
2023-11-07,138.97
2023-11-08,139.5
2023-11-09,141.14
2023-11-10,142.32
2023-11-13,141.56
2023-11-14,142.27
2023-11-15,141.69
2023-11-16,142.27
2023-11-17,142.83
2023-11-20,141.53
2023-11-21,141.48
2023-11-22,141.83
2023-11-23,141.47
2023-11-24,141.87
2023-11-27,142.75
2023-11-28,142.8
2023-11-29,143.11
2023-11-30,144.57
2023-12-01,145.12
2023-12-04,145.4
2023-12-05,144.53
2023-12-06,145.28
2023-12-07,145.69
2023-12-08,147.05
2023-12-11,147.18
2023-12-12,145.44
2023-12-13,143.82
2023-12-14,144.64
2023-12-15,144.15
2023-12-18,144.66
2023-12-19,144.86
2023-12-20,144.77
2023-12-21,144.76
2023-12-22,143.97
2023-12-25,144.03
2023-12-26,143.53
2023-12-27,143.24
2023-12-28,142.99
2023-12-29,142.85
2024-01-01,143.85
2024-01-02,143.8
2024-01-03,144.9
2024-01-04,146.52
2024-01-05,147.46
2024-01-08,148.07
2024-01-09,148.48
2024-01-10,149.42
2024-01-11,149.59
2024-01-12,150.66
2024-01-15,151.35
2024-01-16,151.07
2024-01-17,152.05
2024-01-18,152.22
2024-01-19,152.19
2024-01-22,151.8
2024-01-23,152.04
2024-01-24,153.12
2024-01-25,154.09
2024-01-26,154.52
2024-01-29,155.2
2024-01-30,156.55
2024-01-31,156.48
2024-02-01,155.45
2024-02-02,156.83
2024-02-05,156.38
2024-02-06,155.77
2024-02-07,154.05
2024-02-08,154.7
2024-02-09,153.16
2024-02-12,152.49
2024-02-13,153.16
2024-02-14,153.96
2024-02-15,153.39
2024-02-16,153.34
2024-02-19,152.54
2024-02-20,152.07
2024-02-21,152.42
2024-02-22,152.0
2024-02-23,151.83
2024-02-26,150.45
2024-02-27,151.66
2024-02-28,152.25
2024-02-29,153.13
2024-03-01,154.5
2024-03-04,153.75
2024-03-05,153.47
2024-03-06,151.66
2024-03-07,154.88
2024-03-08,154.81
2024-03-11,155.93
2024-03-12,154.77
2024-03-13,155.85
2024-03-14,157.78
2024-03-15,157.8
2024-03-18,156.87
2024-03-19,156.81
2024-03-20,154.67
2024-03-21,154.71
2024-03-22,155.61
2024-03-25,155.65
2024-03-26,155.45
2024-03-27,156.06
2024-03-28,156.74
2024-03-29,155.16
2024-04-01,155.33
2024-04-02,157.85
2024-04-03,156.59
2024-04-04,156.59
2024-04-05,158.61
2024-04-08,159.79
2024-04-09,159.36
2024-04-10,159.64
2024-04-11,159.72
2024-04-12,159.05
2024-04-15,159.06
2024-04-16,158.86
2024-04-17,159.05
2024-04-18,158.38
2024-04-19,157.19
2024-04-22,157.23
2024-04-23,159.02
2024-04-24,159.18
2024-04-25,158.93
2024-04-26,159.77
2024-04-29,159.69
2024-04-30,161.64
2024-05-01,161.71
2024-05-02,162.49
2024-05-03,161.82
2024-05-06,162.4
2024-05-07,162.76
2024-05-08,162.78
2024-05-09,162.36
2024-05-10,161.8
