Date,NAV
2022-01-03,100.11
2022-01-04,99.13
2022-01-05,97.98
2022-01-06,96.78
2022-01-07,97.0
2022-01-10,97.07
2022-01-11,95.92
2022-01-12,95.64
2022-01-13,94.35
2022-01-14,95.02
2022-01-17,95.05
2022-01-18,94.75
2022-01-19,93.54
2022-01-20,93.32
2022-01-21,92.98
2022-01-24,93.38
2022-01-25,93.63
2022-01-26,94.5
2022-01-27,94.1
2022-01-28,92.32
2022-01-31,93.39
2022-02-01,92.53
2022-02-02,91.5
2022-02-03,91.54
2022-02-04,91.92
2022-02-07,91.47
2022-02-08,91.01
2022-02-09,90.7
2022-02-10,92.2
2022-02-11,92.28
2022-02-14,91.39
2022-02-15,90.51
2022-02-16,90.34
2022-02-17,90.66
2022-02-18,91.22
2022-02-21,91.43
2022-02-22,90.66
2022-02-23,90.32
2022-02-24,91.13
2022-02-25,90.07
2022-02-28,89.68
2022-03-01,90.36
2022-03-02,91.32
2022-03-03,91.2
2022-03-04,90.87
2022-03-07,89.63
2022-03-08,90.23
2022-03-09,91.63
2022-03-10,94.28
2022-03-11,94.75
2022-03-14,94.77
2022-03-15,93.93
2022-03-16,92.14
2022-03-17,92.39
2022-03-18,94.82
2022-03-21,96.17
2022-03-22,97.37
2022-03-23,97.7
2022-03-24,98.14
2022-03-25,95.79
2022-03-28,96.63
2022-03-29,96.13
2022-03-30,95.51
2022-03-31,95.27
2022-04-01,94.99
2022-04-04,94.36
2022-04-05,94.45
2022-04-06,93.97
2022-04-07,94.15
2022-04-08,92.74
2022-04-11,92.61
2022-04-12,91.59
2022-04-13,91.03
2022-04-14,91.26
2022-04-15,89.73
2022-04-18,88.99
2022-04-19,89.64
2022-04-20,88.3
2022-04-21,90.16
2022-04-22,91.45
2022-04-25,91.03
2022-04-26,90.33
2022-04-27,90.61
2022-04-28,89.24
2022-04-29,87.32
2022-05-02,86.94
2022-05-03,86.88
2022-05-04,87.06
2022-05-05,86.52
2022-05-06,87.88
2022-05-09,86.46
2022-05-10,85.4
2022-05-11,85.97
2022-05-12,84.89
2022-05-13,83.77
2022-05-16,83.97
2022-05-17,83.0
2022-05-18,82.95
2022-05-19,82.33
2022-05-20,81.54
2022-05-23,79.52
2022-05-24,79.74
2022-05-25,78.57
2022-05-26,78.49
2022-05-27,78.05
2022-05-30,77.93
2022-05-31,77.86
2022-06-01,78.13
2022-06-02,77.48
2022-06-03,78.81
2022-06-06,77.04
2022-06-07,76.89
2022-06-08,77.81
2022-06-09,78.37
2022-06-10,77.47
2022-06-13,76.74
2022-06-14,75.82
2022-06-15,76.5
2022-06-16,75.84
2022-06-17,76.17
2022-06-20,76.51
2022-06-21,78.96
2022-06-22,79.36
2022-06-23,78.63
2022-06-24,77.24
2022-06-27,77.05
2022-06-28,77.01
2022-06-29,74.88
2022-06-30,74.25
2022-07-01,74.62
2022-07-04,74.17
2022-07-05,75.22
2022-07-06,73.74
2022-07-07,74.5
2022-07-08,75.49
2022-07-11,76.53
2022-07-12,75.04
2022-07-13,75.44
2022-07-14,74.85
2022-07-15,73.52
2022-07-18,73.19
2022-07-19,72.36
2022-07-20,73.36
2022-07-21,73.96
2022-07-22,72.88
2022-07-25,72.24
2022-07-26,71.94
2022-07-27,71.95
2022-07-28,73.03
2022-07-29,73.8
2022-08-01,73.94
2022-08-02,73.75
2022-08-03,72.06
2022-08-04,73.43
2022-08-05,73.07
2022-08-08,74.7
2022-08-09,74.98
2022-08-10,77.08
2022-08-11,77.77
2022-08-12,76.42
2022-08-15,75.88
2022-08-16,75.79
2022-08-17,75.0
2022-08-18,74.7
2022-08-19,73.42
2022-08-22,73.5
2022-08-23,73.82
2022-08-24,72.89
2022-08-25,74.91
2022-08-26,75.06
2022-08-29,74.32
2022-08-30,72.77
2022-08-31,72.91
2022-09-01,72.73
2022-09-02,73.59
2022-09-05,73.53
2022-09-06,72.42
2022-09-07,74.17
2022-09-08,74.68
2022-09-09,74.51
2022-09-12,74.75
2022-09-13,75.31
2022-09-14,73.96
2022-09-15,74.2
2022-09-16,73.83
2022-09-19,74.41
2022-09-20,73.75
2022-09-21,73.23
2022-09-22,74.97
2022-09-23,76.28
2022-09-26,73.07
2022-09-27,74.3
2022-09-28,74.31
2022-09-29,73.68
2022-09-30,72.76
2022-10-03,71.89
2022-10-04,71.29
2022-10-05,70.24
2022-10-06,68.96
2022-10-07,68.0
2022-10-10,68.41
2022-10-11,68.54
2022-10-12,69.17
2022-10-13,69.19
2022-10-14,67.96
2022-10-17,68.54
2022-10-18,67.61
2022-10-19,68.34
2022-10-20,67.25
2022-10-21,66.64
2022-10-24,66.36
2022-10-25,67.12
2022-10-26,67.37
2022-10-27,67.47
2022-10-28,69.44
2022-10-31,67.68
2022-11-01,66.72
2022-11-02,65.72
2022-11-03,64.03
2022-11-04,63.39
2022-11-07,64.16
2022-11-08,63.65
2022-11-09,63.39
2022-11-10,61.75
2022-11-11,61.04
2022-11-14,60.65
2022-11-15,61.38
2022-11-16,59.78
2022-11-17,59.41
2022-11-18,60.57
2022-11-21,60.21
2022-11-22,58.17
2022-11-23,59.53
2022-11-24,60.35
2022-11-25,61.3
2022-11-28,59.63
2022-11-29,61.22
2022-11-30,60.53
2022-12-01,60.1
2022-12-02,59.48
2022-12-05,60.51
2022-12-06,60.41
2022-12-07,60.97
2022-12-08,61.12
2022-12-09,61.11
2022-12-12,60.24
2022-12-13,62.13
2022-12-14,60.75
2022-12-15,61.24
2022-12-16,61.7
2022-12-19,62.93
2022-12-20,64.4
2022-12-21,64.34
2022-12-22,64.96
2022-12-23,66.8
2022-12-26,66.81
2022-12-27,65.83
2022-12-28,65.52
2022-12-29,64.3
2022-12-30,64.75
2023-01-02,65.9
2023-01-03,65.85
2023-01-04,64.31
2023-01-05,65.42
2023-01-06,63.72
2023-01-09,62.25
2023-01-10,62.15
2023-01-11,62.49
2023-01-12,62.99
2023-01-13,63.0
2023-01-16,64.84
2023-01-17,64.99
2023-01-18,66.1
2023-01-19,66.97
2023-01-20,65.76
2023-01-23,65.67
2023-01-24,67.87
2023-01-25,67.45
2023-01-26,66.85
2023-01-27,67.1
2023-01-30,66.71
2023-01-31,66.0
2023-02-01,65.6
2023-02-02,67.11
2023-02-03,67.05
2023-02-06,65.8
2023-02-07,64.37
2023-02-08,66.66
2023-02-09,66.52
2023-02-10,67.03
2023-02-13,66.34
2023-02-14,66.74
2023-02-15,68.28
2023-02-16,67.71
2023-02-17,68.25
2023-02-20,66.92
2023-02-21,69.02
2023-02-22,69.37
2023-02-23,69.04
2023-02-24,68.82
2023-02-27,68.39
2023-02-28,68.01
2023-03-01,65.64
2023-03-02,65.63
2023-03-03,65.57
2023-03-06,66.13
2023-03-07,65.69
2023-03-08,65.0
2023-03-09,65.07
2023-03-10,63.54
2023-03-13,63.76
2023-03-14,61.98
2023-03-15,63.18
2023-03-16,63.95
2023-03-17,63.1
2023-03-20,63.84
