Date,NAV
2022-01-03,99.18
2022-01-04,98.78
2022-01-05,100.6
2022-01-06,99.7
2022-01-07,98.44
2022-01-10,100.05
2022-01-11,101.32
2022-01-12,101.84
2022-01-13,101.87
2022-01-14,101.51
2022-01-17,101.87
2022-01-18,103.53
2022-01-19,103.85
2022-01-20,106.1
2022-01-21,105.28
2022-01-24,105.34
2022-01-25,105.05
2022-01-26,104.04
2022-01-27,103.97
2022-01-28,104.47
2022-01-31,105.07
2022-02-01,107.32
2022-02-02,107.87
2022-02-03,109.1
2022-02-04,109.24
2022-02-07,111.0
2022-02-08,113.48
2022-02-09,114.09
2022-02-10,113.18
2022-02-11,112.71
2022-02-14,113.07
2022-02-15,113.61
2022-02-16,114.39
2022-02-17,114.93
2022-02-18,115.01
2022-02-21,114.46
2022-02-22,114.94
2022-02-23,116.87
2022-02-24,117.97
2022-02-25,118.59
2022-02-28,119.7
2022-03-01,119.41
2022-03-02,118.98
2022-03-03,118.31
2022-03-04,118.27
2022-03-07,117.92
2022-03-08,119.21
2022-03-09,118.82
2022-03-10,118.09
2022-03-11,120.12
2022-03-14,119.74
2022-03-15,119.98
2022-03-16,120.51
2022-03-17,119.45
2022-03-18,120.77
2022-03-21,121.49
2022-03-22,123.12
2022-03-23,122.52
2022-03-24,122.7
2022-03-25,122.82
2022-03-28,123.17
2022-03-29,121.79
2022-03-30,121.98
2022-03-31,120.64
2022-04-01,121.08
2022-04-04,119.03
2022-04-05,117.25
2022-04-06,118.15
2022-04-07,117.69
2022-04-08,116.78
2022-04-11,118.13
2022-04-12,118.54
2022-04-13,119.49
2022-04-14,119.4
2022-04-15,122.16
2022-04-18,121.64
2022-04-19,123.46
2022-04-20,123.48
2022-04-21,121.91
2022-04-22,122.47
2022-04-25,122.86
2022-04-26,121.89
2022-04-27,121.05
2022-04-28,121.11
2022-04-29,121.54
2022-05-02,119.15
2022-05-03,120.28
2022-05-04,119.86
2022-05-05,118.61
2022-05-06,119.63
2022-05-09,119.69
2022-05-10,120.99
2022-05-11,121.5
2022-05-12,121.58
2022-05-13,121.51
2022-05-16,122.07
2022-05-17,121.74
2022-05-18,120.97
2022-05-19,121.66
2022-05-20,121.59
2022-05-23,121.71
2022-05-24,122.87
2022-05-25,122.84
2022-05-26,122.94
2022-05-27,122.42
2022-05-30,122.93
2022-05-31,123.36
2022-06-01,124.34
2022-06-02,123.84
2022-06-03,123.46
2022-06-06,124.33
2022-06-07,124.66
2022-06-08,123.84
2022-06-09,125.23
2022-06-10,123.61
2022-06-13,124.47
2022-06-14,123.29
2022-06-15,125.25
2022-06-16,123.79
2022-06-17,125.02
2022-06-20,125.02
2022-06-21,124.73
2022-06-22,125.0
2022-06-23,125.71
2022-06-24,124.88
2022-06-27,124.15
2022-06-28,124.88
2022-06-29,123.25
2022-06-30,122.75
2022-07-01,125.87
2022-07-04,124.98
2022-07-05,126.21
2022-07-06,125.7
2022-07-07,126.29
2022-07-08,127.02
2022-07-11,128.23
2022-07-12,128.11
2022-07-13,130.18
2022-07-14,129.67
2022-07-15,129.99
2022-07-18,130.31
2022-07-19,129.27
2022-07-20,129.06
2022-07-21,129.31
2022-07-22,128.95
2022-07-25,131.47
2022-07-26,130.72
2022-07-27,131.97
2022-07-28,132.91
2022-07-29,132.98
2022-08-01,132.19
2022-08-02,131.5
2022-08-03,131.07
2022-08-04,129.36
2022-08-05,128.44
2022-08-08,127.03
2022-08-09,128.46
2022-08-10,129.16
2022-08-11,130.02
2022-08-12,130.69
2022-08-15,130.94
2022-08-16,132.48
2022-08-17,131.95
2022-08-18,132.14
2022-08-19,132.96
2022-08-22,131.72
2022-08-23,134.9
2022-08-24,135.01
2022-08-25,135.23
2022-08-26,136.57
2022-08-29,137.56
2022-08-30,137.68
2022-08-31,137.89
2022-09-01,136.47
2022-09-02,135.99
2022-09-05,136.59
2022-09-06,137.11
2022-09-07,138.41
2022-09-08,138.37
2022-09-09,137.06
2022-09-12,138.2
2022-09-13,139.72
2022-09-14,140.7
2022-09-15,140.61
2022-09-16,141.74
2022-09-19,145.24
2022-09-20,145.44
2022-09-21,144.21
2022-09-22,143.7
2022-09-23,144.41
2022-09-26,142.88
2022-09-27,143.13
2022-09-28,143.59
2022-09-29,145.21
2022-09-30,146.6
2022-10-03,147.54
2022-10-04,145.46
2022-10-05,146.46
2022-10-06,147.25
2022-10-07,147.58
2022-10-10,145.93
2022-10-11,145.24
2022-10-12,144.15
2022-10-13,142.21
2022-10-14,142.29
2022-10-17,141.57
2022-10-18,144.28
2022-10-19,144.19
2022-10-20,145.56
2022-10-21,144.07
2022-10-24,143.62
2022-10-25,143.8
2022-10-26,142.97
2022-10-27,142.63
2022-10-28,142.49
2022-10-31,142.34
2022-11-01,144.27
2022-11-02,144.73
2022-11-03,145.29
2022-11-04,145.91
2022-11-07,146.6
2022-11-08,146.6
2022-11-09,146.36
2022-11-10,146.61
2022-11-11,147.84
2022-11-14,149.05
2022-11-15,148.89
2022-11-16,149.74
2022-11-17,149.62
2022-11-18,149.74
2022-11-21,149.34
2022-11-22,149.24
2022-11-23,150.66
2022-11-24,150.83
2022-11-25,151.05
2022-11-28,149.68
2022-11-29,149.45
2022-11-30,149.29
2022-12-01,148.54
2022-12-02,148.64
2022-12-05,148.3
2022-12-06,148.46
2022-12-07,148.66
2022-12-08,147.78
2022-12-09,147.46
2022-12-12,147.62
2022-12-13,148.88
2022-12-14,149.22
2022-12-15,148.64
2022-12-16,149.12
2022-12-19,150.91
2022-12-20,151.9
2022-12-21,152.53
2022-12-22,153.34
2022-12-23,154.86
2022-12-26,156.01
2022-12-27,156.66
2022-12-28,157.81
2022-12-29,156.81
2022-12-30,155.38
2023-01-02,155.62
2023-01-03,155.77
2023-01-04,155.3
2023-01-05,156.21
2023-01-06,154.43
2023-01-09,153.97
2023-01-10,153.57
2023-01-11,152.01
2023-01-12,153.59
2023-01-13,152.31
2023-01-16,151.8
2023-01-17,152.79
2023-01-18,153.51
2023-01-19,152.48
2023-01-20,153.25
2023-01-23,153.62
2023-01-24,156.03
2023-01-25,156.51
2023-01-26,156.45
2023-01-27,155.68
2023-01-30,155.01
2023-01-31,154.27
2023-02-01,155.72
2023-02-02,155.82
2023-02-03,156.46
2023-02-06,158.05
2023-02-07,155.78
2023-02-08,157.14
2023-02-09,157.27
2023-02-10,157.79
2023-02-13,157.04
2023-02-14,156.36
2023-02-15,156.93
2023-02-16,159.4
2023-02-17,160.48
2023-02-20,161.82
2023-02-21,161.71
2023-02-22,161.19
2023-02-23,160.49
2023-02-24,160.08
2023-02-27,158.11
2023-02-28,157.47
2023-03-01,156.98
2023-03-02,156.89
2023-03-03,157.1
2023-03-06,157.54
2023-03-07,157.61
2023-03-08,157.11
2023-03-09,155.22
2023-03-10,154.73
2023-03-13,153.84
2023-03-14,154.38
2023-03-15,155.37
2023-03-16,156.39
2023-03-17,157.23
2023-03-20,157.17
2023-03-21,156.73
2023-03-22,156.06
2023-03-23,154.64
2023-03-24,155.71
2023-03-27,155.61
2023-03-28,154.45
2023-03-29,153.7
2023-03-30,152.91
2023-03-31,153.04
2023-04-03,154.18
2023-04-04,153.92
2023-04-05,151.74
2023-04-06,151.64
2023-04-07,151.56
2023-04-10,151.41
2023-04-11,150.87
2023-04-12,151.16
2023-04-13,151.31
2023-04-14,151.37
2023-04-17,151.86
2023-04-18,151.51
2023-04-19,151.1
2023-04-20,152.56
2023-04-21,153.2
2023-04-24,154.11
2023-04-25,155.41
2023-04-26,156.02
2023-04-27,157.03
2023-04-28,155.53
2023-05-01,155.81
2023-05-02,155.71
2023-05-03,157.47
2023-05-04,158.48
2023-05-05,157.93
2023-05-08,158.38
2023-05-09,158.63
2023-05-10,159.16
2023-05-11,158.22
2023-05-12,158.66
2023-05-15,158.51
2023-05-16,158.88
2023-05-17,158.23
2023-05-18,157.73
2023-05-19,158.98
2023-05-22,158.01
2023-05-23,157.11
2023-05-24,157.14
2023-05-25,156.45
2023-05-26,155.64
2023-05-29,155.83
2023-05-30,154.4
2023-05-31,153.47
2023-06-01,155.61
2023-06-02,156.15
2023-06-05,155.48
2023-06-06,155.98
2023-06-07,156.63
2023-06-08,157.7
2023-06-09,157.65
2023-06-12,158.71
2023-06-13,156.75
2023-06-14,155.78
2023-06-15,156.02
2023-06-16,156.43
2023-06-19,155.6
2023-06-20,155.94
2023-06-21,155.39
2023-06-22,155.2
2023-06-23,156.3
2023-06-26,157.29
2023-06-27,156.37
2023-06-28,155.4
2023-06-29,155.06
2023-06-30,155.12
2023-07-03,154.54
2023-07-04,155.66
2023-07-05,156.09
