Date,NAV
2022-01-03,99.1
2022-01-04,97.11
2022-01-05,96.82
2022-01-06,97.8
2022-01-07,96.65
2022-01-10,97.31
2022-01-11,98.15
2022-01-12,96.96
2022-01-13,96.81
2022-01-14,98.47
2022-01-17,99.2
2022-01-18,99.02
2022-01-19,99.52
2022-01-20,98.91
2022-01-21,100.1
2022-01-24,101.3
2022-01-25,101.5
2022-01-26,101.81
2022-01-27,100.89
2022-01-28,99.62
2022-01-31,99.32
2022-02-01,99.31
2022-02-02,100.46
2022-02-03,101.46
2022-02-04,101.72
2022-02-07,102.99
2022-02-08,102.13
2022-02-09,103.29
2022-02-10,102.58
2022-02-11,103.9
2022-02-14,103.96
2022-02-15,102.05
2022-02-16,102.86
2022-02-17,103.75
2022-02-18,103.37
2022-02-21,103.08
2022-02-22,103.0
2022-02-23,101.15
2022-02-24,98.87
2022-02-25,100.25
2022-02-28,99.51
2022-03-01,101.44
2022-03-02,102.89
2022-03-03,104.54
2022-03-04,103.97
2022-03-07,102.44
2022-03-08,101.43
2022-03-09,101.07
2022-03-10,98.77
2022-03-11,98.38
2022-03-14,98.26
2022-03-15,97.04
2022-03-16,96.08
2022-03-17,95.94
2022-03-18,96.38
2022-03-21,95.57
2022-03-22,95.94
2022-03-23,96.16
2022-03-24,96.28
2022-03-25,95.71
2022-03-28,94.46
2022-03-29,96.23
2022-03-30,96.94
2022-03-31,98.03
2022-04-01,98.03
2022-04-04,97.94
2022-04-05,98.51
2022-04-06,96.76
2022-04-07,95.72
2022-04-08,95.01
2022-04-11,94.63
2022-04-12,93.83
2022-04-13,94.24
2022-04-14,94.41
2022-04-15,95.88
2022-04-18,98.43
2022-04-19,97.25
2022-04-20,97.48
2022-04-21,97.7
2022-04-22,97.77
2022-04-25,96.76
2022-04-26,95.93
2022-04-27,96.25
2022-04-28,95.38
2022-04-29,95.62
2022-05-02,95.45
2022-05-03,95.68
2022-05-04,94.8
2022-05-05,95.04
2022-05-06,94.24
2022-05-09,94.48
2022-05-10,95.9
2022-05-11,96.24
2022-05-12,96.64
2022-05-13,97.54
2022-05-16,96.22
2022-05-17,98.01
2022-05-18,97.04
2022-05-19,98.0
2022-05-20,98.83
2022-05-23,98.0
2022-05-24,99.09
2022-05-25,99.67
2022-05-26,101.64
2022-05-27,101.91
2022-05-30,101.89
2022-05-31,101.45
2022-06-01,99.79
2022-06-02,99.55
2022-06-03,99.35
2022-06-06,99.7
2022-06-07,98.35
2022-06-08,98.19
2022-06-09,98.85
2022-06-10,99.6
2022-06-13,97.82
2022-06-14,98.61
2022-06-15,98.44
2022-06-16,98.34
2022-06-17,96.06
2022-06-20,97.63
2022-06-21,97.89
2022-06-22,96.43
2022-06-23,96.89
2022-06-24,97.31
2022-06-27,98.62
2022-06-28,98.39
2022-06-29,98.48
2022-06-30,97.92
2022-07-01,98.59
2022-07-04,97.89
2022-07-05,97.08
2022-07-06,97.09
2022-07-07,95.94
2022-07-08,97.63
2022-07-11,99.63
2022-07-12,99.26
2022-07-13,97.95
2022-07-14,98.37
2022-07-15,97.97
2022-07-18,99.22
2022-07-19,98.51
2022-07-20,99.14
2022-07-21,99.33
2022-07-22,98.74
2022-07-25,99.06
2022-07-26,100.02
2022-07-27,100.18
2022-07-28,100.36
2022-07-29,99.57
2022-08-01,100.79
2022-08-02,101.92
2022-08-03,101.59
2022-08-04,101.54
2022-08-05,103.04
2022-08-08,101.98
2022-08-09,102.67
2022-08-10,102.19
2022-08-11,104.05
2022-08-12,104.19
2022-08-15,105.53
2022-08-16,104.85
2022-08-17,103.68
2022-08-18,103.53
2022-08-19,103.87
2022-08-22,103.44
2022-08-23,104.28
2022-08-24,104.15
2022-08-25,102.14
2022-08-26,102.78
2022-08-29,101.97
2022-08-30,101.69
2022-08-31,103.33
2022-09-01,105.18
2022-09-02,104.68
2022-09-05,105.34
2022-09-06,104.87
2022-09-07,104.66
2022-09-08,104.14
2022-09-09,102.49
2022-09-12,102.67
2022-09-13,103.03
2022-09-14,102.44
2022-09-15,103.61
2022-09-16,103.26
2022-09-19,102.7
2022-09-20,103.3
2022-09-21,101.84
2022-09-22,102.83
