Date,NAV
2022-01-03,100.4
2022-01-04,100.43
2022-01-05,100.76
2022-01-06,101.02
2022-01-07,99.58
2022-01-10,99.31
2022-01-11,101.01
2022-01-12,100.43
2022-01-13,100.19
2022-01-14,99.73
2022-01-17,99.72
2022-01-18,99.22
2022-01-19,99.79
2022-01-20,100.06
2022-01-21,100.92
2022-01-24,99.95
2022-01-25,99.69
2022-01-26,99.54
2022-01-27,100.08
2022-01-28,99.36
2022-01-31,100.36
2022-02-01,101.62
2022-02-02,100.72
2022-02-03,100.3
2022-02-04,99.85
2022-02-07,102.57
2022-02-08,102.22
2022-02-09,103.97
2022-02-10,102.79
2022-02-11,101.88
2022-02-14,101.27
2022-02-15,100.5
2022-02-16,100.32
2022-02-17,99.69
2022-02-18,98.95
2022-02-21,100.19
2022-02-22,101.49
2022-02-23,102.52
2022-02-24,103.12
2022-02-25,103.3
2022-02-28,102.88
2022-03-01,102.01
2022-03-02,102.45
2022-03-03,101.36
2022-03-04,100.44
2022-03-07,101.67
2022-03-08,103.66
2022-03-09,104.13
2022-03-10,105.32
2022-03-11,105.15
2022-03-14,103.89
2022-03-15,104.58
2022-03-16,105.23
2022-03-17,105.38
2022-03-18,105.22
2022-03-21,106.26
2022-03-22,105.36
2022-03-23,104.67
2022-03-24,103.74
2022-03-25,103.9
2022-03-28,102.89
2022-03-29,102.29
2022-03-30,101.66
2022-03-31,101.48
2022-04-01,100.08
2022-04-04,100.24
2022-04-05,101.57
2022-04-06,101.79
2022-04-07,103.41
2022-04-08,104.82
2022-04-11,105.68
2022-04-12,105.83
2022-04-13,105.94
2022-04-14,106.78
2022-04-15,106.47
2022-04-18,104.67
2022-04-19,105.24
2022-04-20,104.19
2022-04-21,103.3
2022-04-22,103.38
2022-04-25,103.37
2022-04-26,102.04
2022-04-27,102.28
2022-04-28,103.33
2022-04-29,102.28
2022-05-02,103.63
2022-05-03,102.15
2022-05-04,104.35
2022-05-05,104.02
2022-05-06,104.24
2022-05-09,102.43
2022-05-10,102.45
2022-05-11,102.76
2022-05-12,102.75
2022-05-13,102.27
2022-05-16,101.4
2022-05-17,102.61
2022-05-18,102.72
2022-05-19,104.35
2022-05-20,103.9
2022-05-23,103.54
2022-05-24,104.44
2022-05-25,102.9
2022-05-26,101.76
2022-05-27,102.94
2022-05-30,101.85
2022-05-31,100.11
2022-06-01,102.06
2022-06-02,100.74
2022-06-03,101.01
2022-06-06,101.16
2022-06-07,98.43
2022-06-08,98.24
2022-06-09,98.77
2022-06-10,99.2
2022-06-13,100.19
2022-06-14,99.88
2022-06-15,100.67
2022-06-16,100.06
2022-06-17,98.73
2022-06-20,97.51
2022-06-21,96.13
2022-06-22,97.22
2022-06-23,95.79
2022-06-24,96.14
2022-06-27,95.95
2022-06-28,95.93
2022-06-29,97.38
2022-06-30,97.02
2022-07-01,97.71
2022-07-04,97.83
2022-07-05,97.75
2022-07-06,100.13
2022-07-07,98.77
2022-07-08,100.14
2022-07-11,100.88
2022-07-12,100.48
2022-07-13,102.19
2022-07-14,100.42
2022-07-15,99.98
2022-07-18,98.85
